"Forecast","Section","Field","Index","TTime","Direction","LowSpeed","HighSpeed","Mainly","Occasionally","ForaTime","Gusts","Showers","ChangeAdv","ChangeVerb","EllidedVerb","TimePhrase","Connective","StartPos","GustSpeed"
"10Sep2000_02.prn","4","wind10M",0,0,45.00,6,10,0,0,0,0,0,,,0,,,0,
"10Sep2000_02.prn","4","wind10M",1,12,67.50,8,12,0,0,0,0,0,,"backing",0,"by midday",,3,
"10Sep2000_02.prn","4","wind10M",2,18,112.50,8,12,0,0,0,0,0,,"veering",0,"by evening","then",9,
"10Sep2000_13.prn","2","wind10M",0,15,292.50,8,12,0,0,0,0,0,,,0,,,0,
"10Sep2000_13.prn","2","wind10M",1,6,292.50,0,8,0,0,0,0,0,,"easing",0,,,4,
"10Sep2000_13.prn","3","wind10M",0,6,292.50,0,8,0,0,0,0,0,,,0,,,0,
"10Sep2000_13.prn","3","wind10M",1,24,-99.00,0,8,0,0,0,0,0,,"becoming",0,,",",5,
"10Sep2000_13.prn","4","wind10M",0,0,-99.00,0,8,0,0,0,0,0,,,0,,,0,
"10Sep2000_13.prn","4","wind10M",1,-99,112.50,8,12,0,0,1,0,0,,"becoming and increasing",0,,,4,
"10Sep2000_14.prn","2","wind10M",0,15,292.50,8,12,0,0,0,0,0,,,0,,,0,
"10Sep2000_14.prn","2","wind10M",1,6,292.50,0,8,0,0,0,0,0,,"easing",0,,,4,
"10Sep2000_14.prn","3","wind10M",0,6,292.50,0,8,0,0,0,0,0,,,0,,,0,
"10Sep2000_14.prn","3","wind10M",1,24,-99.00,0,8,0,0,0,0,0,,"becoming",0,,",",5,
"10Sep2000_14.prn","4","wind10M",0,0,-99.00,0,8,0,0,0,0,0,,,0,,,0,
"10Sep2000_14.prn","4","wind10M",1,-99,112.50,8,12,0,0,1,0,0,,"becoming and increasing",0,,,4,
"10Sep2001_02.prn","2","wind10M",0,6,348.75,25,30,0,0,0,1,0,,,0,,,0,40
"10Sep2001_02.prn","2","wind10M",1,24,348.75,12,18,0,0,0,0,0,"gradually","easing",0,,,6,
"10Sep2001_02.prn","3","wind10M",0,0,348.75,12,18,0,0,0,0,0,,,0,,,0,
"10Sep2001_02.prn","3","wind10M",1,3,348.75,0,8,0,0,0,0,0,,"easing",0,"soon",,4,
"10Sep2001_02.prn","3","wind10M",2,24,202.50,15,20,0,0,0,0,0,,"backing",0,"later",",",9,
"10Sep2001_02.prn","4","wind10M",0,0,202.50,15,20,0,0,0,0,0,,,0,,,0,
"10Sep2001_02.prn","4","wind10M",1,3,202.50,20,25,0,0,0,0,0,,,0,"soon",,4,
"10Sep2001_02.prn","4","wind10M",2,24,292.50,10,15,0,0,0,0,0,,"veering",0,"later",",",9,
"10Sep2001_13.prn","2","wind10M",0,15,0.00,22,28,0,0,0,1,0,,,0,,,0,38
"10Sep2001_13.prn","2","wind10M",1,6,315.00,12,18,0,0,0,0,0,,"decreasing and backing",0,"by end of period",,5,
"10Sep2001_13.prn","3","wind10M",0,6,315.00,12,18,0,0,0,0,0,,,0,,,0,
"10Sep2001_13.prn","3","wind10M",1,12,270.00,0,8,0,0,0,0,0,,"backing",0,"by afternoon",,3,
"10Sep2001_13.prn","3","wind10M",2,24,202.50,12,18,0,0,0,0,0,,"freshening",0,"by midnight",", then",10,
"10Sep2001_13.prn","4","wind10M",0,0,202.50,12,18,0,0,0,0,0,,,0,,,0,
"10Sep2001_13.prn","4","wind10M",1,12,180.00,24,28,0,0,0,0,0,,"backing",0,"by midday",,3,
"10Sep2001_13.prn","4","wind10M",2,24,247.50,8,12,0,0,0,0,0,,"veering and decreasing",0,"by late evening",", then",9,
"11Apr2001_02.prn","2","wind10M",0,6,0.00,18,22,0,0,0,1,0,,,0,,,0,30
"11Apr2001_02.prn","2","wind10M",1,18,337.50,10,14,0,0,0,0,0,,"backing",0,"by late afternoon",,5,
"11Apr2001_02.prn","2","wind10M",2,24,22.50,18,22,0,0,0,1,0,,"veering",0,"late evening","then",12,30
"11Apr2001_02.prn","3","wind10M",0,0,22.50,18,22,0,0,0,1,0,,,0,,,0,30
"11Apr2001_02.prn","3","wind10M",1,3,22.50,22,26,0,0,0,1,0,,,0,"soon",,5,34
"11Apr2001_02.prn","3","wind10M",2,24,45.00,10,14,0,0,0,0,0,"gradually","decreasing",0,"by late evening","then",10,
"11Apr2001_02.prn","4","wind10M",0,0,45.00,10,14,0,0,0,0,0,,,0,,,0,
"11Apr2001_02.prn","4","wind10M",1,3,101.25,4,8,0,0,0,0,0,,,0,"soon",,3,
"11Apr2001_02.prn","4","wind10M",2,24,180.00,32,36,0,0,0,0,0,,"veering and increasing",0,"by late evening","then",8,
"11Apr2001_14.prn","2","wind10M",0,15,22.50,12,18,0,0,0,0,0,,,0,,,0,
"11Apr2001_14.prn","2","wind10M",1,24,22.50,22,28,0,0,0,1,0,,"increasing",0,"by late evening",,4,38
"11Apr2001_14.prn","2","wind10M",2,6,22.50,25,30,0,0,0,1,0,,"increasing",1,"by morning",", then",12,40
"11Apr2001_14.prn","3","wind10M",0,6,22.50,25,30,0,0,0,1,0,,,0,,,0,40
"11Apr2001_14.prn","3","wind10M",1,24,45.00,16,20,0,0,0,0,0,,"easing and veering",0,"later",,5,
"11Apr2001_14.prn","4","wind10M",0,0,45.00,16,20,0,0,0,0,0,,,0,,,0,
"11Apr2001_14.prn","4","wind10M",1,12,157.50,0,10,0,0,0,0,0,,"veering",0,"by midday",,3,
"11Apr2001_14.prn","4","wind10M",2,24,157.50,30,35,0,0,0,1,0,,"increasing",0,"by end of period",", then",10,45
"11Apr2002_04.prn","2","wind10M",0,6,202.50,18,22,0,0,0,0,0,,,0,,,0,
"11Apr2002_04.prn","2","wind10M",1,12,202.50,22,26,0,0,0,0,0,,"increasing",0,"by midday",,3,
"11Apr2002_04.prn","2","wind10M",2,21,270.00,10,14,0,0,0,0,0,,"veering",0,"by mid evening","then",8,
"11Apr2002_04.prn","2","wind10M",3,24,315.00,10,14,0,0,0,0,0,,"veering",1,"late evening","and",16,
"11Apr2002_04.prn","3","wind10M",0,0,315.00,10,14,0,0,0,0,0,,,0,,,0,
"11Apr2002_04.prn","3","wind10M",1,12,0.00,14,18,0,0,0,0,0,,"veering",0,"by midday",,3,
"11Apr2002_04.prn","3","wind10M",2,24,22.50,10,14,0,0,0,0,0,,"veering",1,"later",",",9,
"11Apr2002_04.prn","4","wind10M",0,0,22.50,10,14,0,0,0,0,0,,,0,,,0,
"11Apr2002_04.prn","4","wind10M",1,18,112.50,4,8,0,0,0,0,0,"gradually","veering",0,"by evening",,3,
"11Apr2002_14.prn","2","wind10M",0,15,202.50,18,22,0,0,0,0,0,,,0,,,0,
"11Apr2002_14.prn","2","wind10M",1,24,-99.00,8,12,0,0,0,0,0,,"becoming",0,"by midnight",,3,
"11Apr2002_14.prn","2","wind10M",2,6,0.00,14,18,0,0,0,0,0,,"freshening",0,"by morning",", then",10,
"11Apr2002_14.prn","3","wind10M",0,6,0.00,14,18,0,0,0,0,0,,,0,,,0,
"11Apr2002_14.prn","3","wind10M",1,12,22.50,18,22,0,0,0,0,0,,"veering",0,"by afternoon",,3,
"11Apr2002_14.prn","3","wind10M",2,24,22.50,10,14,0,0,0,0,0,,"decreasing",0,"by end of period",", then",9,
"11Apr2002_14.prn","4","wind10M",0,0,22.50,10,14,0,0,0,0,0,,,0,,,0,
"11Apr2002_14.prn","4","wind10M",1,24,135.00,0,8,0,0,0,0,0,"gradually","veering easing",0,,,3,
"11Aug2000_02.prn","2","wind10M",0,6,22.50,8,12,0,0,0,0,0,,,0,,,0,
"11Aug2000_02.prn","2","wind10M",1,12,292.50,0,8,0,0,0,0,0,,"backing",0,"by afternoon",,4,
"11Aug2000_02.prn","2","wind10M",2,24,225.00,0,8,0,0,0,0,0,,"backing",1,"by midnight",", then",12,
"11Aug2000_02.prn","3","wind10M",0,0,225.00,0,8,0,0,0,0,0,,,0,,,0,
"11Aug2000_02.prn","3","wind10M",1,12,180.00,10,14,0,0,0,0,0,,"backing",0,"by midday",,4,
"11Aug2000_02.prn","3","wind10M",2,24,180.00,15,20,0,0,0,0,0,"gradually","freshening",0,"by midnight",", then",10,
"11Aug2000_02.prn","4","wind10M",0,0,180.00,15,20,0,0,0,0,0,,,0,,,0,
"11Aug2000_02.prn","4","wind10M",1,9,180.00,6,10,0,0,0,0,0,,"decreasing",0,"during morning",,3,
"11Aug2000_02.prn","4","wind10M",2,24,157.50,6,10,0,0,0,0,0,,"backing",0,"later",",",9,
"11Aug2000_14.prn","2","wind10M",0,15,337.50,0,10,0,0,0,0,0,,,0,,,0,
"11Aug2000_14.prn","2","wind10M",1,24,180.00,0,10,0,0,0,0,0,"gradually","backing",0,"tonight",,4,
"11Aug2000_14.prn","3","wind10M",0,6,168.75,0,10,0,0,0,0,0,,,0,,,0,
"11Aug2000_14.prn","3","wind10M",1,12,168.75,10,14,0,0,0,0,0,,"rising",0,"by midday",,5,
"11Aug2000_14.prn","3","wind10M",2,18,168.75,16,20,0,0,0,0,0,,"rising",1,"by evening","and",10,
"11Aug2000_14.prn","4","wind10M",0,0,168.75,16,20,0,0,0,0,0,,,0,,,0,
"11Aug2000_14.prn","4","wind10M",1,-99,168.75,10,14,0,0,1,0,0,,"easing",0,,,4,
"11Aug2000_14.prn","4","wind10M",2,24,168.75,18,22,0,0,0,0,0,,"rising",0,"later in evening","then",10,
"11Aug2001_14.prn","2","wind10M",0,15,180.00,15,20,0,0,0,0,0,,,0,,,0,
"11Aug2001_14.prn","2","wind10M",1,24,157.50,28,32,0,0,0,1,0,,"backing",0,"by midnight",,3,40
"11Aug2001_14.prn","2","wind10M",2,6,225.00,22,28,0,0,0,0,0,,"veering",0,"by early morning",",",11,
"11Aug2001_14.prn","2","wind10M",3,6,225.00,28,32,0,0,0,1,0,,"increasing",0,"later",", then",18,42
"11Aug2001_14.prn","3","wind10M",0,6,225.00,28,32,0,0,0,0,0,,,0,,,0,
"11Aug2001_14.prn","3","wind10M",1,9,225.00,30,35,0,0,0,1,0,,"increasing",0,"very soon",,3,45
"11Aug2001_14.prn","3","wind10M",2,15,247.50,24,28,0,0,0,0,0,,"veering",0,"by mid afternoon",",",10,
"11Aug2001_14.prn","3","wind10M",3,24,292.50,18,22,0,0,0,0,0,,"veering",1,"later",", then",17,
"11Aug2001_14.prn","4","wind10M",0,0,292.50,18,22,0,0,0,0,0,,,0,,,0,
"11Aug2001_14.prn","4","wind10M",1,12,202.50,8,12,0,0,0,0,0,,"backing",0,"by midday",,3,
"11Aug2001_14.prn","4","wind10M",2,24,225.00,14,18,0,0,0,0,0,,"veering",0,"later",",",9,
"11Dec2000_14.prn","2","wind10M",0,15,225.00,20,24,0,0,0,0,0,,,0,,,0,
"11Dec2000_14.prn","2","wind10M",1,21,247.50,20,24,0,0,0,0,0,,"veering",0,"evening",,3,
"11Dec2000_14.prn","2","wind10M",2,6,202.50,14,18,0,0,0,0,0,,"backing",0,"later in night","then",7,
"11Dec2000_14.prn","3","wind10M",0,6,202.50,14,18,0,0,0,0,0,,,0,,,0,
"11Dec2000_14.prn","3","wind10M",1,12,157.50,30,34,0,0,0,0,0,,"backing",0,"by midday",,3,
"11Dec2000_14.prn","3","wind10M",2,24,112.50,20,24,0,0,0,0,0,,"backing and easing",0,"later in evening",",",9,
"11Dec2000_14.prn","4","wind10M",0,0,112.50,20,24,0,0,0,0,0,,,0,,,0,
"11Dec2000_14.prn","4","wind10M",1,12,225.00,20,24,0,0,0,0,0,,"veering",0,"by early afternoon",,3,
"11Dec2000_14.prn","4","wind10M",2,24,225.00,28,32,0,0,0,1,0,,"rising",0,,"then",8,40
"11Dec2001_02.prn","2","wind10M",0,6,225.00,6,10,0,0,0,0,0,,,0,,,0,
"11Dec2001_02.prn","2","wind10M",1,24,225.00,8,12,0,0,0,0,0,,"increasing",0,"later",,3,
"11Dec2001_02.prn","3","wind10M",0,0,225.00,8,12,0,0,0,0,0,,,0,,,0,
"11Dec2001_02.prn","3","wind10M",1,3,247.50,10,14,0,0,0,0,0,,,0,"soon",,3,
"11Dec2001_02.prn","3","wind10M",2,24,247.50,8,12,0,0,0,0,0,,"easing",0,"later","then",7,
"11Dec2001_02.prn","4","wind10M",0,0,247.50,8,12,0,0,0,0,0,,,0,,,0,
"11Dec2001_02.prn","4","wind10M",1,15,-99.00,2,6,0,0,0,0,0,,"falling",0,"by mid afternoon",,3,
"11Feb2002_04.prn","2","wind10M",0,6,-99.00,0,10,0,0,0,0,0,,,0,,,0,
"11Feb2002_04.prn","2","wind10M",1,15,45.00,8,12,0,0,0,0,0,,"becoming",0,"after noon",,4,
"11Feb2002_04.prn","2","wind10M",2,24,0.00,14,18,0,0,0,0,0,,"freshening",0,"later",", then",11,
"11Feb2002_04.prn","3","wind10M",0,0,0.00,14,18,0,0,0,0,0,,,0,,,0,
"11Feb2002_04.prn","3","wind10M",1,24,22.50,18,22,0,0,0,1,1,"gradually","freshening",0,,,3,32
"11Feb2002_04.prn","4","wind10M",0,0,22.50,18,22,0,0,0,1,0,,,0,,,0,32
"11Feb2002_04.prn","4","wind10M",1,12,22.50,18,22,0,0,0,1,0,,,0,"from midday",",",5,32
"11Feb2002_04.prn","4","wind10M",2,24,270.00,0,8,0,0,0,0,0,,"decreasing backing",0,"by midnight",,7,
"11Feb2002_14.prn","2","wind10M",0,15,22.50,20,25,0,0,0,1,0,,,0,,,0,35
"11Feb2002_14.prn","2","wind10M",1,24,337.50,10,15,0,0,0,0,0,,"backing",0,"by midnight",,8,
"11Feb2002_14.prn","2","wind10M",2,6,0.00,15,20,0,0,0,0,0,,"backing",1,"later",".",15,
"11Feb2002_14.prn","3","wind10M",0,6,0.00,15,20,0,0,0,0,0,,,0,,,0,
"11Feb2002_14.prn","3","wind10M",1,24,22.50,20,25,0,0,0,1,0,"steadily","rising",0,,,3,35
"11Feb2002_14.prn","4","wind10M",0,0,22.50,20,25,0,0,0,0,0,,,0,,,0,
"11Feb2002_14.prn","4","wind10M",1,18,22.50,0,10,0,0,0,0,0,,"falling",0,"by evening",,4,
"11Feb2002_14.prn","4","wind10M",2,24,247.50,0,10,0,0,0,0,0,,"falling",1,"later",".",10,
"11Jan2001_02.prn","2","wind10M",0,6,315.00,22,26,0,0,0,1,0,,,0,,,0,34
"11Jan2001_02.prn","2","wind10M",1,24,315.00,16,20,0,0,0,0,0,,"easing",0,"by late evening",,5,
"11Jan2001_02.prn","3","wind10M",0,0,315.00,16,20,0,0,0,0,0,,,0,,,0,
"11Jan2001_02.prn","3","wind10M",1,12,247.50,10,14,0,0,0,0,0,,"backing",0,"by midday",,3,
"11Jan2001_02.prn","3","wind10M",2,18,225.00,18,22,0,0,0,0,0,,"backing",1,"by evening","then",9,
"11Jan2001_02.prn","4","wind10M",0,0,225.00,18,22,0,0,0,0,0,,,0,,,0,
"11Jan2001_02.prn","4","wind10M",1,12,225.00,14,18,0,0,1,0,0,,"easing",0,"around midday",,3,
"11Jan2001_13.prn","2","wind10M",0,15,315.00,18,24,0,0,0,0,0,,,0,,,0,
"11Jan2001_13.prn","2","wind10M",1,6,292.50,10,15,0,0,0,0,0,"gradually","backing easing",0,,,3,
"11Jan2001_13.prn","3","wind10M",0,6,292.50,10,15,0,0,0,0,0,,,0,,,0,
"11Jan2001_13.prn","3","wind10M",1,12,270.00,8,12,0,0,0,0,0,,"backing",0,"by midday",,3,
"11Jan2001_13.prn","3","wind10M",2,24,225.00,14,18,0,0,0,0,0,,"freshening",0,"by midnight",", then",9,
"11Jan2001_13.prn","4","wind10M",0,0,225.00,14,18,0,0,0,0,0,,,0,,,0,
"11Jan2001_13.prn","4","wind10M",1,12,202.50,14,18,0,0,0,0,0,,"backing",0,"by midday",,3,
"11Jan2001_13.prn","4","wind10M",2,24,225.00,18,22,0,0,0,0,0,,"freshening and veering",0,"later",", then",7,
"11Jan2002_04.prn","2","wind10M",0,6,202.50,28,32,0,0,0,1,0,,,0,,,0,42
"11Jan2002_04.prn","2","wind10M",1,21,202.50,28,32,0,0,0,1,0,,,0,"evening",",",5,42
"11Jan2002_04.prn","2","wind10M",2,24,225.00,15,20,0,0,0,0,0,,"veering decreasing",0,"by end of period",,7,
"11Jan2002_04.prn","3","wind10M",0,0,225.00,15,20,0,0,0,0,0,,,0,,,0,
"11Jan2002_04.prn","3","wind10M",1,12,225.00,28,32,0,0,0,1,0,,"increasing",0,"around midday",,3,45
"11Jan2002_04.prn","3","wind10M",2,24,202.50,25,30,0,0,0,0,0,,"backing",0,"later",",",11,
"11Jan2002_04.prn","4","wind10M",0,0,202.50,25,30,0,0,0,0,0,,,0,,,0,
"11Jan2002_04.prn","4","wind10M",1,12,202.50,28,32,0,0,0,1,0,,"increasing",0,"by afternoon",,3,45
"11Jan2002_04.prn","4","wind10M",2,24,202.50,24,28,0,0,0,0,0,,"decreasing",0,"later",", then",10,
"11Jan2002_16.prn","2","wind10M",0,15,202.50,28,32,0,0,0,0,0,,,0,,,0,
"11Jan2002_16.prn","2","wind10M",1,6,202.50,20,25,0,0,0,0,0,,"easing",0,"overnight",,4,
"11Jan2002_16.prn","3","wind10M",0,6,202.50,20,25,0,0,0,0,0,,,0,,,0,
"11Jan2002_16.prn","3","wind10M",1,24,202.50,28,32,0,0,0,0,0,,"increasing",0,"later",,4,
"11Jan2002_16.prn","4","wind10M",0,0,202.50,28,32,0,0,0,0,0,,,0,,,0,
"11Jan2002_16.prn","4","wind10M",1,24,202.50,22,28,0,0,0,0,0,,"easing",0,"later",,4,
"11Jul2000.prn","2","wind10M",0,6,22.50,22,28,0,0,0,0,0,,,0,,,0,
"11Jul2000.prn","2","wind10M",1,9,0.00,25,30,0,0,1,0,0,,"rising",0,"soon",,4,
"11Jul2000.prn","3","wind10M",0,0,0.00,22,28,0,0,0,0,0,,,0,,,0,
"11Jul2000.prn","3","wind10M",1,18,315.00,0,10,0,0,0,0,0,,"easing",0,"by evening",,3,
"11Jul2000.prn","3","wind10M",2,24,202.50,0,10,0,0,0,0,0,,"backing",0,"by end of period",".",10,
"11Jul2000.prn","4","wind10M",0,0,202.50,0,10,0,0,0,0,0,,,0,,,0,
"11Jul2000.prn","4","wind10M",1,12,157.50,10,15,0,0,0,0,0,,"backing",0,"by midday",,5,
"11Jul2000.prn","4","wind10M",2,-99,225.00,0,10,0,0,0,0,0,,"veering",0,,"then",12,
"11Jul2000.prn","4","wind10M",3,24,292.50,8,12,0,0,0,0,0,,"veering",1,"later",".",18,
"11Jul2001_14.prn","2","wind10M",0,15,78.75,15,20,0,0,0,0,0,,,0,,,0,
"11Jul2001_14.prn","2","wind10M",1,24,78.75,6,10,0,0,0,0,0,,"decreasing",0,"by midnight",,4,
"11Jul2001_14.prn","3","wind10M",0,6,67.50,6,10,0,0,0,0,0,,,0,,,0,
"11Jul2001_14.prn","3","wind10M",1,24,0.00,10,15,0,0,0,0,0,"gradually","backing freshening",0,"by end of period",,3,
"11Jul2001_14.prn","4","wind10M",0,0,0.00,10,15,0,0,0,0,0,,,0,,,0,
"11Jul2001_14.prn","4","wind10M",1,12,337.50,12,18,0,0,0,0,0,,"backing",0,"by late morning",,3,
"11Jul2001_14.prn","4","wind10M",2,12,337.50,12,18,0,0,0,0,0,,"backing",1,"from early afternoon",",",10,
"11Jul2001_14.prn","4","wind10M",3,24,315.00,10,15,0,0,0,0,0,,"easing and backing",0,"later",,13,
"11Jun2001_10.prn","2","wind10M",0,6,135.00,4,8,0,0,0,0,0,,,0,,,0,
"11Jun2001_10.prn","2","wind10M",1,12,90.00,4,8,0,0,0,0,0,,"backing",0,"by midday",,3,
"11Jun2001_10.prn","2","wind10M",2,18,33.75,2,6,0,0,0,0,0,,"backing",1,"by evening","then",8,
"11Jun2001_10.prn","3","wind10M",0,0,22.50,2,6,0,0,0,0,0,,,0,,,0,
"11Jun2001_10.prn","3","wind10M",1,3,337.50,2,6,0,0,0,0,0,,"backing",0,"soon",,3,
"11Jun2001_10.prn","3","wind10M",2,9,-99.00,2,6,0,0,0,0,0,,"falling",0,"by mid morning","then",6,
"11Jun2001_10.prn","3","wind10M",3,18,157.50,2,6,0,0,0,0,0,,"setting",0,"late afternoon","before",12,
"11Jun2001_10.prn","3","wind10M",4,24,112.50,6,10,0,0,0,0,0,,"backing",0,"by late evening",,17,
"11Jun2001_10.prn","4","wind10M",0,0,101.25,6,10,0,0,0,0,0,,,0,,,0,
"11Jun2001_10.prn","4","wind10M",1,12,0.00,14,18,0,0,0,0,0,,"backing",0,"by midday",,4,
"11Jun2001_10.prn","4","wind10M",2,18,337.50,12,16,0,0,0,0,0,,"backing",0,"by evening","then",10,
"11Jun2001_13.prn","2","wind10M",0,15,22.50,0,8,0,0,0,0,0,,,0,,,0,
"11Jun2001_13.prn","2","wind10M",1,6,337.50,0,8,0,0,0,0,0,,"backing",0,"overnight",",",5,
"11Jun2001_13.prn","3","wind10M",0,6,337.50,0,8,0,0,0,0,0,,,0,,,0,
"11Jun2001_13.prn","3","wind10M",1,12,202.50,0,8,0,0,0,0,0,,"backing",0,"by afternoon",,5,
"11Jun2001_13.prn","4","wind10M",0,0,202.50,0,8,0,0,0,0,0,,,0,,,0,
"11Jun2001_13.prn","4","wind10M",1,3,337.50,12,18,0,0,0,0,0,,"veering and increasing",0,"soon",,5,
"11Mar2001_01.prn","2","wind10M",0,6,180.00,12,18,0,0,0,0,0,,,0,,,0,
"11Mar2001_01.prn","2","wind10M",1,12,247.50,12,18,0,0,0,0,0,,"veering",0,"by afternoon",,3,
"11Mar2001_01.prn","2","wind10M",2,24,337.50,0,8,0,0,0,0,0,,"easing",0,"later",",",8,
"11Mar2001_01.prn","3","wind10M",0,0,337.50,0,8,0,0,0,0,0,,,0,,,0,
"11Mar2001_01.prn","3","wind10M",1,9,22.50,12,18,0,0,0,0,0,,"increasing",0,"during morning",,5,
"11Mar2001_01.prn","4","wind10M",0,0,22.50,12,18,0,0,0,0,0,,,0,,,0,
"11Mar2001_01.prn","4","wind10M",1,24,22.50,18,22,0,0,0,0,0,,"increasing",0,"later",,4,
"11Mar2002_04.prn","2","wind10M",0,6,202.50,28,32,0,0,0,1,0,,,0,,,0,45
"11Mar2002_04.prn","2","wind10M",1,18,-99.00,8,13,0,0,0,0,0,,"becoming",0,"by early evening",,5,
"11Mar2002_04.prn","2","wind10M",2,24,0.00,15,20,0,0,0,0,0,,"becoming",1,"later",", then",13,
"11Mar2002_04.prn","3","wind10M",0,0,0.00,15,20,0,0,0,0,0,,,0,,,0,
"11Mar2002_04.prn","3","wind10M",1,6,0.00,28,32,0,0,0,1,0,,"increasing",0,"soon",,3,45
"11Mar2002_04.prn","3","wind10M",2,12,337.50,16,20,0,0,0,0,0,,"backing",0,"by midday",",",9,
"11Mar2002_04.prn","3","wind10M",3,24,225.00,10,14,0,0,0,0,0,,"backing",1,"by midnight",", and",15,
"11Mar2002_04.prn","4","wind10M",0,0,225.00,10,14,0,0,0,0,0,,,0,,,0,
"11Mar2002_04.prn","4","wind10M",1,12,270.00,16,20,0,0,0,1,0,,"veering",0,"by midday",,3,30
"11Mar2002_04.prn","4","wind10M",2,24,247.50,0,8,0,0,0,0,0,,"decreasing",0,"by late evening",", then",11,
"11May2001_03.prn","2","wind10M",0,6,45.00,14,18,0,0,0,0,0,,,0,,,0,
"11May2001_03.prn","2","wind10M",1,9,67.50,14,18,0,0,0,0,0,,"veering",0,"soon",,3,
"11May2001_03.prn","2","wind10M",2,18,67.50,6,10,0,0,0,0,0,"gradually","decreasing",0,"by evening",,6,
"11May2001_03.prn","3","wind10M",0,0,67.50,6,10,0,0,0,0,0,,,0,,,0,
"11May2001_03.prn","3","wind10M",1,12,-99.00,2,6,0,0,0,0,0,,"falling",0,"by midday",,3,
"11May2001_03.prn","4","wind10M",0,0,-99.00,2,6,0,0,0,0,0,,,0,,,0,
"11May2001_03.prn","4","wind10M",1,3,0.00,8,12,0,0,0,0,0,,,0,"soon",,3,
"11May2001_03.prn","4","wind10M",2,24,22.50,8,12,0,0,0,0,0,,"veering",0,,"then",7,
"11May2001_13.prn","2","wind10M",0,15,45.00,10,15,0,0,0,0,0,,,0,,,0,
"11May2001_13.prn","2","wind10M",1,6,90.00,0,8,0,0,0,0,0,"gradually","veering decreasing",0,,,3,
"11May2001_13.prn","3","wind10M",0,6,90.00,0,8,0,0,0,0,0,,,0,,,0,
"11May2001_13.prn","3","wind10M",1,12,0.00,0,8,0,0,0,0,0,,"backing",0,"soon",,4,
"11May2001_13.prn","3","wind10M",2,24,22.50,6,10,0,0,0,0,0,,"veering",0,"later",",",7,
"11May2001_13.prn","4","wind10M",0,0,22.50,6,10,0,0,0,0,0,,,0,,,0,
"11May2001_13.prn","4","wind10M",1,12,22.50,8,12,0,0,0,0,0,,"freshening",0,"by afternoon",,3,
"11Nov2000_02.prn","2","wind10M",0,6,123.75,8,12,0,0,0,0,0,,,0,,,0,
"11Nov2000_02.prn","2","wind10M",1,18,123.75,22,26,0,0,0,0,0,,"increasing",0,"by late afternoon",,4,
"11Nov2000_02.prn","2","wind10M",2,24,135.00,14,18,0,0,0,0,0,,"easing",0,"by late evening","then",10,
"11Nov2000_02.prn","3","wind10M",0,0,146.25,14,18,0,0,0,0,0,,,0,,,0,
"11Nov2000_02.prn","3","wind10M",1,24,146.25,4,8,0,0,0,0,0,"gradually","decreasing",0,,,4,
"11Nov2000_02.prn","4","wind10M",0,0,135.00,4,8,0,0,0,0,0,,,0,,,0,
"11Nov2000_02.prn","4","wind10M",1,12,45.00,6,10,0,0,0,0,0,,"backing",0,"by midday",,3,
"11Nov2000_02.prn","4","wind10M",2,24,337.50,22,26,0,0,0,0,0,,"backing",1,"by late evening","and",9,
"11Nov2000_15.prn","2","wind10M",0,15,135.00,22,26,0,0,0,0,0,,,0,,,0,
"11Nov2000_15.prn","2","wind10M",1,-99,135.00,28,32,0,0,1,0,0,,"rising",0,,,3,
"11Nov2000_15.prn","2","wind10M",2,24,135.00,16,20,0,0,0,0,0,,"easing",0,"late evening","then",9,
"11Nov2000_15.prn","2","wind10M",3,6,180.00,20,24,0,0,0,0,0,,"veering",0,"later in night",",",15,
"11Nov2000_15.prn","3","wind10M",0,6,168.75,20,24,0,0,0,1,1,,,0,,,0,35
"11Nov2000_15.prn","3","wind10M",1,21,135.00,8,12,0,0,0,0,0,,"easing and backing",0,"in evening",",",8,
"11Nov2000_15.prn","4","wind10M",0,0,157.50,8,12,0,0,0,0,0,,,0,,,0,
"11Nov2000_15.prn","4","wind10M",1,-99,-99.00,8,12,0,0,0,0,0,,"becoming",0,,,4,
"11Nov2000_15.prn","4","wind10M",2,24,337.50,12,16,0,0,0,0,0,,"becoming",1,"later","then",6,
"11Nov2001_02.prn","2","wind10M",0,6,292.50,38,42,0,0,0,1,0,,,0,,,0,55
"11Nov2001_02.prn","2","wind10M",1,24,315.00,24,28,0,0,0,1,0,"gradually","easing and veering",0,"later",,5,40
"11Nov2001_02.prn","3","wind10M",0,0,315.00,24,28,0,0,0,0,0,,,0,,,0,
"11Nov2001_02.prn","3","wind10M",1,24,337.50,20,25,0,0,0,0,0,,"veering and decreasing",0,"later",,3,
"11Nov2001_02.prn","4","wind10M",0,0,337.50,20,25,0,0,0,0,0,,,0,,,0,
"11Nov2001_02.prn","4","wind10M",1,24,337.50,16,20,0,0,0,0,0,"slowly","easing",0,"by end of period",,3,
"11Nov2001_15.prn","2","wind10M",0,15,315.00,28,32,0,0,0,1,0,,,0,,,0,45
"11Nov2001_15.prn","2","wind10M",1,6,337.50,22,28,0,0,0,1,0,"gradually","easing",0,,,5,40
"11Nov2001_15.prn","3","wind10M",0,6,337.50,22,28,0,0,0,1,0,,,0,,,0,40
"11Nov2001_15.prn","4","wind10M",0,0,337.50,22,28,0,0,0,1,0,,,0,,,0,40
