"id","filename","section","field","ftext"
1080713572,"10Sep2000_14.prn","5A","waveSigHeight","1.0-1.5 RISING AROUND 3.0 FOR A TIME, LATER FALLING AROUND 2.5"
1080713573,"11Aug2000_02.prn","2","wind10M","N-NE 08-12 BACKING NW-W LESS THAN 08 BY AFTERNOON, THEN SW BY MIDNIGHT"
1080713574,"11Aug2000_02.prn","2","wind50M","N-NE 10-15 BACKING NW-W LESS THAN 10 BY AFTERNOON, THEN SW BY MIDNIGHT"
1080713575,"11Aug2000_02.prn","2","waveSigHeight","AROUND 1.5 FALLING GRADUALLY FALLING NEAR 1.0"
1080713576,"11Aug2000_02.prn","2","waveMaxHeight","AROUND 2.5 FALLING GRADUALLY FALLING NEAR 1.5"
1080713577,"11Aug2000_02.prn","2","wavePeriod","SEA: 4 FALLING 1-3 SWELL: NNE-N 5-6"
1080713578,"11Aug2000_02.prn","2","weather","CLOUDY/OVERCAST WITH PATCHY DRIZZLE/MIST, GRADUALLY CLEARING WITH CLOUD BREAKING TO BECOME FAIR"
1080713579,"11Aug2000_02.prn","2","visibility","OVER 10 BUT 1-5 IN ANY MIST/DRIZZLE AT FIRST"
1080713580,"11Aug2000_02.prn","2","temperature","PS 11-15"
1080713581,"11Aug2000_02.prn","2","cloud","8 SC 1200-2000 WITH 5-8 ST 200-600 IN ANY DRIZZLE/ MIST PATCHES AT FIRST, GRADUALLY LIFTING/BREAKING 4-7 SC 1500-3000"
1080713582,"11Aug2000_02.prn","2","lightning","NIL"
1080713583,"11Aug2000_02.prn","3","wind10M","SW LESS THAN 08 BACKING S'LY 10-14 BY MIDDAY, THEN GRADUALLY FRESHENING 15-20 BY MIDNIGHT"
1080713584,"11Aug2000_02.prn","3","wind50M","SW LESS THAN 08 BACKING S'LY 10-14 BY MIDDAY, THEN GRADUALLY FRESHENING 18-25 BY MIDNIGHT"
1080713585,"11Aug2000_02.prn","3","waveSigHeight","AROUND 1.0 RISING 1.5 LATER"
1080713586,"11Aug2000_02.prn","3","waveMaxHeight","AROUND 1.5 RISING 2.5 LATER"
1080713587,"11Aug2000_02.prn","3","weather","FAIR"
1080713588,"11Aug2000_02.prn","3","visibility","GOOD"
1080713589,"11Aug2000_02.prn","4","wind10M","S'LY 15-20 DECREASING 06-10 DURING THE MORNING, BACKING SSE LATER"
1080713590,"11Aug2000_02.prn","4","wind50M","S'LY 18-25 DECREASING 07-12 DURING THE MORNING, BACKING SSE LATER"
1080713591,"11Aug2000_02.prn","4","waveSigHeight","1.5 FALLING 1.0-1.5 BY AFTERNOON"
1080713592,"11Aug2000_02.prn","4","waveMaxHeight","2.5 FALLING 1.5-2.5 BY AFTERNOON"
1080713593,"11Aug2000_02.prn","4","weather","FAIR BECOMING INCREASINGLY CLOUDY WITH OUTBREAKS OF RAIN/DRIZZLE FOR A TIME"
1080713594,"11Aug2000_02.prn","5","wind10M","SSE 06-10 BACKING SE-E LESS THAN 08 DURING MONDAY, VEERING/FRESHENING SE 15-20 ON TUESDAY"
1080713595,"11Aug2000_02.prn","5","waveSigHeight","1.0-1.5 ON MONDAY, RISING 1.5-2.0 DURING TUESDAY"
1080713596,"11Aug2000_14.prn","2","wind10M","NNW 10 OR LESS GRADUALLY BACKING S TONIGHT"
1080713597,"11Aug2000_14.prn","2","wind50M","NNW 12 OR LESS GRADUALLY BACKING S TONIGHT"
1080713598,"11Aug2000_14.prn","2","waveSigHeight","1.0-1.5 FALLING AROUND 1.0 LATER"
1080713599,"11Aug2000_14.prn","2","waveMaxHeight","1.5-2.5 FALLING AROUND 1.5 LATER"
1080713600,"11Aug2000_14.prn","2","wavePeriod","SEA 3, NNE SWELL 5-6"
1080713601,"11Aug2000_14.prn","2","weather","CLOUDY"
1080713602,"11Aug2000_14.prn","2","visibility","OVER 10"
1080713603,"11Aug2000_14.prn","2","temperature","11-14"
1080713604,"11Aug2000_14.prn","2","cloud","5-8 CU/SC 1500-2500"
1080713605,"11Aug2000_14.prn","2","lightning","NIL"
1080713606,"11Aug2000_14.prn","3","wind10M","S-SSE 10 OR LESS RISING 10-14 BY MIDDAY AND 16-20 BY EVENING"
1080713607,"11Aug2000_14.prn","3","wind50M","S-SSE 12 OR LESS RISING 12-18 BY MIDDAY AND 20-25 BY EVENING"
1080713608,"11Aug2000_14.prn","3","waveSigHeight","1.0 RISING 1.5 LATER"
1080713609,"11Aug2000_14.prn","3","waveMaxHeight","1.5 RISING 2.5 LATER"
1080713610,"11Aug2000_14.prn","3","weather","PARTLY CLOUDY OR CLOUDY"
1080713611,"11Aug2000_14.prn","3","visibility","GOOD"
1080713612,"11Aug2000_14.prn","4","wind10M","S-SSE 16-20 EASING 10-14 FOR A TIME THEN RISING 18-22 LATER IN THE EVENING"
1080713613,"11Aug2000_14.prn","4","wind50M","S-SSE 20-25 EASING 12-18 FOR A TIME THEN RISING 23-28 LATER IN THE EVENING"
1080713614,"11Aug2000_14.prn","4","waveSigHeight","1.5 RISING 1.5-2.0 LATER"
1080713615,"11Aug2000_14.prn","4","waveMaxHeight","2.5 RISING 2.5-3.0 LATER"
1080713616,"11Aug2000_14.prn","4","weather","SOON BECOMING OVERCAST WITH RAIN/MIST AND INCREASING RISK OF FOG"
1080713617,"11Aug2000_14.prn","5","wind10M","S-SE 18-22 RISING 22-28 THEN VEERING SW 12-18 MONDAY NIGHT, RISING WSW 26-30 BY MID TUESDAY"
1080713618,"11Aug2000_14.prn","5","waveSigHeight","1.5-2.0 RISING 2.5-3.0 THEN FALLING 2.0-2.5 ON MONDAY NIGHT, RISING 3.5-4.0 ON TUESDAY"
1080713619,"11Dec2000_14.prn","2","windconf","HIGH"
1080713620,"11Dec2000_14.prn","2","wind10M","SW 20-24 VEERING WSW THIS EVENING THEN BACKING SSW 14-18 LATER IN THE NIGHT"
1080713621,"11Dec2000_14.prn","2","wind50M","SW 25-30 VEERING WSW THIS EVENING THEN BACKING SSW 18-23 LATER IN THE NIGHT"
1080713622,"11Dec2000_14.prn","2","waveconf","HIGH"
1080713623,"11Dec2000_14.prn","2","waveSigHeight","2.5-3.0"
1080713624,"11Dec2000_14.prn","2","waveMaxHeight","4.0-5.0"
1080713625,"11Dec2000_14.prn","2","wavePeriod","SEA 4-6, SWELL 10"
1080713626,"11Dec2000_14.prn","2","weather","RAIN FOR A TIME THIS AFTERNOON, CLEARING MID EVENING"
1080713627,"11Dec2000_14.prn","2","visibility","OVER 10 FALLING 3-5 IN RAIN"
1080713628,"11Dec2000_14.prn","2","temperature","9-10"
1080713629,"11Dec2000_14.prn","2","cloud","8 SC 1200-2000 IN RAIN BREAKING 3-6 CU/SC 1500-3000 THIS EVENING"
1080713630,"11Dec2000_14.prn","2","lightning","MODERATE (40 PER CENT) FALLING NIL LATER"
1080713631,"11Dec2000_14.prn","3","wind10M","SSW 14-18 BACKING SSE 30-34 BY MIDDAY, BACKING ESE AND EASING 20-24 LATER IN THE EVENING"
1080713632,"11Dec2000_14.prn","3","wind50M","SSW 18-23 BACKING SSE 38-43 BY MIDDAY, BACKING ESE AND EASING 25-30 LATER IN THE EVENING"
1080713633,"11Dec2000_14.prn","3","waveSigHeight","2.5-3.0 RISING 4.0-5.0"
1080713634,"11Dec2000_14.prn","3","waveMaxHeight","4.0-5.0 RISING 6.5-8.0"
1080713635,"11Dec2000_14.prn","3","weather","BECOMING OVERCAST WITH RAIN BY EARLY AFTERNOON"
1080713636,"11Dec2000_14.prn","3","visibility","GOOD BECOMING MODERATE"
1080713637,"11Dec2000_14.prn","4","wind10M","ESE 20-24 VEERING SW BY EARLY AFTERNOON THEN RISING 28-32 GUSTS 40"
1080713638,"11Dec2000_14.prn","4","wind50M","ESE 25-30 VEERING SW BY EARLY AFTERNOON THEN RISING 35-40 GUSTS 50"
1080713639,"11Dec2000_14.prn","4","waveSigHeight","4.0-5.0 FALLING 3.0-3.5 BY EARLY AFTERNOON THEN RISING 4.0-4.5 LATER"
1080713640,"11Dec2000_14.prn","4","waveMaxHeight","6.5-8.0 FALLING 5.0-5.5 BY EARLY AFTERNOON THEN RISING 6.5-7.0 LATER"
1080713641,"11Dec2000_14.prn","4","weather","RAIN CLEARING TO SQUALLY SHOWERS"
1080713642,"11Dec2000_14.prn","5","wind10M","SW 28-32 BECOMING CYCLONIC 5-10 BY LATE THURSDAY, THEN BECOMING N 28-32 BY FRIDAY EVENING"
1080713643,"11Dec2000_14.prn","5","waveSigHeight","4.0-4.5 FALLING 2.5-3.0 THURSDAY NIGHT, RISING 3.0-4.0 LATER ON FRIDAY"
1080713644,"11Jul2000.prn","2","wind10M","N-NE 22-28 SOON N'LY AND RISING 25-30 FOR A TIME"
1080713645,"11Jul2000.prn","2","wind50M","N-NE 28-35 SOON N'LY AND RISING 32-38 FOR A TIME"
1080713646,"11Jul2000.prn","2","waveSigHeight","2.5-3.0 BECOMING 3.0-4.0"
1080713647,"11Jul2000.prn","2","waveMaxHeight","4.0-5.0 BECOMING 5.0-6.5"
1080713648,"11Jul2000.prn","2","wavePeriod","7-9"
1080713649,"11Jul2000.prn","2","weather","CLOUDY/PARTLY CLOUDY WITH SCATTERED SHOWERS"
1080713650,"11Jul2000.prn","2","visibility","MAINLY 10 OR MORE BUT 3-6 IN SHOWERS"
1080713651,"11Jul2000.prn","2","temperature","PS 10-12"
1080713652,"11Jul2000.prn","2","cloud","4-8 CUSC AT 1500-2500 BECOMING 800 IN SHOWERS"
1080713653,"11Jul2000.prn","2","lightning","MODERATE (40-60 PERCENT)"
1080713654,"11Jul2000.prn","3","wind10M","N'LY 22-28 EASING NW 10 OR LESS BY EVENING. BACKING BY END OF PERIOD S-SW"
1080713655,"11Jul2000.prn","3","wind50M","N'LY 28-35 EASING NW 12 OR LESS BY EVENING. BACKING BY END OF PERIOD S-SW"
1080713656,"11Jul2000.prn","3","waveSigHeight","3.0-3.5 WITH SWELL STEADILY DECREASING TO 1.5"
1080713657,"11Jul2000.prn","3","waveMaxHeight","5.0-5.5 WITH SWELL STEADILY DECREASING TO 2.5"
1080713658,"11Jul2000.prn","3","weather","SCATTERED SHOWERS SLOWLY DYING OUT"
1080713659,"11Jul2000.prn","3","visibility","GOOD BUT MODERATE IN SHOWERS"
1080713660,"11Jul2000.prn","4","wind10M","S-SW 10 OR LESS BACKING S-SE 10-15 BY MIDDAY THEN VEERING SW 10 OR LESS. LATER W-NW 8-12"
1080713661,"11Jul2000.prn","4","wind50M","S-SW 12 OR LESS BACKING S-SE 12-18 BY MIDDAY THEN VEERING SW 12 OR LESS. LATER W-NW 10-15"
1080713662,"11Jul2000.prn","4","waveSigHeight","AROUND 1.5 BECOMING 1.0"
1080713663,"11Jul2000.prn","4","waveMaxHeight","AROUND 2.5 BECOMING 1.5"
1080713664,"11Jul2000.prn","4","weather","BECOMING OVERCAST/MISTY WITH RAIN/DRIZZLE IN THE AFTERNOON. CLEARING LATE IN PERIOD TO ISOLATED SHOWERS"
1080713665,"11Jul2000.prn","5A","wind10M","W-NW 8-12 RISING 12-18 BY FRIDAY MIDDAY THEN STEADILY RISING NW 20-25"
1080713666,"11Jul2000.prn","5A","waveSigHeight","AROUND 1.0 INCREASING 2.5-3.0 BY END OF PERIOD"
1080713667,"11Jul2000.prn","5B","wind10M","NW 20-25 BACKING W-NW 10 OR LESS BY MONDAY MORNING"
1080713668,"11Jul2000.prn","5B","waveSigHeight","2.5-3.0 SLOWLY DECREASING 1.0-1.5"
1080713669,"11Nov2000_02.prn","2","windconf","HIGH"
1080713670,"11Nov2000_02.prn","2","wind10M","SE-ESE 08-12 INCREASING 22-26 BY LATE AFTERNOON THEN EASING SE 14-18 BY LATE EVENING"
1080713671,"11Nov2000_02.prn","2","wind50M","SE-ESE 12-15 INCREASING 28-32 BY LATE AFTERNOON THEN EASING SE 18-22 BY LATE EVENING"
1080713672,"11Nov2000_02.prn","2","waveconf","HIGH"
1080713673,"11Nov2000_02.prn","2","waveSigHeight","AROUND 1.5 GRADUALLY RISING 3.5"
1080713674,"11Nov2000_02.prn","2","waveMaxHeight","AROUND 2.5 GRADUALLY RISING 5.5"
1080713675,"11Nov2000_02.prn","2","wavePeriod","SEAS: 05-06. SWELL: 07-08 LATER 09"
1080713676,"11Nov2000_02.prn","2","weather","PARTLY CLOUDY/CLOUDY BECOMING OVERCAST/MISTY WITH RAIN BY MID MORNING THEN BREAKING MID EVENING WITH SCATTERED SHOWERS DEVELOPING"
1080713677,"11Nov2000_02.prn","2","visibility","10+ FALLING 2-4 IN MIST/RAIN/SHOWERS"
1080713678,"11Nov2000_02.prn","2","temperature","08-10"
1080713679,"11Nov2000_02.prn","2","cloud","3-5 SC 1500-2000 INCREASING 5-7 ST 400-600 8 SC 1000 IN FRONTAL ZONE,THEN BREAKING MID EVENING 3-6 CUSC 1500-2500 LOWERING 500-1000 IN SHOWERS"
1080713680,"11Nov2000_02.prn","2","lightning","NIL RISING MODERATE (30-40 PER CENT) LATE EVENING"
1080713681,"11Nov2000_02.prn","3","wind10M","SE-SSE 14-18 GRADUALLY DECREASING 04-08"
1080713682,"11Nov2000_02.prn","3","wind50M","SE-SSE 18-22 GRADUALLY DECREASING 08-12"
1080713683,"11Nov2000_02.prn","3","waveSigHeight","AROUND 3.5 ALL MORNING,FALLING 3.0-3.5 BY EVENING"
1080713684,"11Nov2000_02.prn","3","waveMaxHeight","AROUND 5.5 ALL MORNING,FALLING 5.0-5.5 BY EVENING"
1080713685,"11Nov2000_02.prn","3","weather","SCATTERED SHOWERS"
1080713686,"11Nov2000_02.prn","3","visibility","GOOD EXCEPT IN SHOWERS"
1080713687,"11Nov2000_02.prn","4","wind10M","SE 04-08 BACKING NE 06-10 BY MIDDAY AND NNW 22-26 BY LATE EVENING"
1080713688,"11Nov2000_02.prn","4","wind50M","SE 08-12 BACKING NE 10-14 BY MIDDAY AND NNW 28-32 BY LATE EVENING"
1080713689,"11Nov2000_02.prn","4","waveSigHeight","3.0-3.5 RISING 4.0-4.5 BY LATE EVENING"
1080713690,"11Nov2000_02.prn","4","waveMaxHeight","5.0-5.5 RISING 6.5-7.0 BY LATE EVENING"
1080713691,"11Nov2000_02.prn","4","weather","SCATTERED SHOWERS MERGING TO GIVE MORE PERSISTENT RAIN AT TIMES"
1080713692,"11Nov2000_02.prn","5A","wind10M","NNW 22-26 SOON NW 18-22 THEN BACKING W'LY 10-14 BY EARLY WEDNESDAY BEFORE BACKING SSW 32-36 BY LATE WEDNESDAY AFTERNOON"
1080713693,"11Nov2000_02.prn","5A","waveSigHeight","4.0-4.5 FALLING 3.0 BY EARLY WED.MORNING THEN GRADUALLY RISING AROUND 5.5 BY LATE WED.EVENING"
1080713694,"11Nov2000_15.prn","2","windconf","HIGH"
1080713695,"11Nov2000_15.prn","2","wind10M","SE 22-26 RISING 28-32 FOR A TIME THEN EASING 16-20 LATE EVENING, VEERING S 20-24 LATER IN THE NIGHT"
1080713696,"11Nov2000_15.prn","2","wind50M","SE 28-33 RISING 35-40 FOR A TIME THEN EASING 20-25 LATE EVENING, VEERING S 25-30 LATER IN THE NIGHT"
1080713697,"11Nov2000_15.prn","2","waveconf","HIGH"
1080713698,"11Nov2000_15.prn","2","waveSigHeight","2.5 RISING 3.0-3.5"
1080713699,"11Nov2000_15.prn","2","waveMaxHeight","4.0 RISING 5.0-5.5"
1080713700,"11Nov2000_15.prn","2","wavePeriod","5-8"
1080713701,"11Nov2000_15.prn","2","weather","RAIN CLEARING TO SHOWERS LATER TONIGHT"
1080713702,"11Nov2000_15.prn","2","visibility","2-5 IN RAIN IMPROVING OVER 10 LATER"
1080713703,"11Nov2000_15.prn","2","temperature","8-9"
1080713704,"11Nov2000_15.prn","2","cloud","8 ST/SC 600-1500 BREAKING 4-6 CU/SC 1500-2500 LATER"
1080713705,"11Nov2000_15.prn","2","lightning","LOW (20 PER CENT) RISING MODERATE (40) LATER"
1080713706,"11Nov2000_15.prn","3","wind10M","S-SSE 20-24 GUSTS 35 IN SHOWERS, EASING AND BACKING SE 8-12 IN THE EVENING"
1080713707,"11Nov2000_15.prn","3","wind50M","S-SSE 25-30 GUSTS 40 IN SHOWERS, EASING AND BACKING SE 10-15 IN THE EVENING"
1080713708,"11Nov2000_15.prn","3","waveSigHeight","3.0-3.5"
1080713709,"11Nov2000_15.prn","3","waveMaxHeight","5.0-5.5"
1080713710,"11Nov2000_15.prn","3","weather","SCATTERED SHOWERS - SQUALLY AT TIMES"
1080713711,"11Nov2000_15.prn","3","visibility","GOOD BUT MODERATE IN SHOWERS"
1080713712,"11Nov2000_15.prn","4","wind10M","S-SE 8-12 BECOMING VARIABLE THEN NNW 12-16 LATER"
1080713713,"11Nov2000_15.prn","4","wind50M","S-SE 10-15 BECOMING VARIABLE THEN NNW 15-20 LATER"
1080713714,"11Nov2000_15.prn","4","waveSigHeight","3.0-3.5 WITH NNW SWELL DEVELOPING"
1080713715,"11Nov2000_15.prn","4","waveMaxHeight","5.0-5.5 WITH NNW SWELL DEVELOPING"
1080713716,"11Nov2000_15.prn","4","weather","SCATTERED SHOWERS"
1080713717,"11Nov2000_15.prn","5","wind10M","NW 12-16 RISING 25-30 FOR A TIME THEN BACKING WNW 10-15 TUESDAY NIGHT, BACKING SSW 30-35 ON WEDNESDAY"
1080713718,"11Nov2000_15.prn","5","waveSigHeight","3.0-3.5 RISING 4.0-4.5 FOR A TIME ON TUESDAY, FALLING 2.5 BY MID WEDNESDAY THEN RISING 4.0-5.0 LATER"
1080713719,"11Oct2000_03.prn","2","windconf","HIGH"
1080713720,"11Oct2000_03.prn","2","wind10M","E'LY 30-35 GUSTS 45 VEERING SE 20-24 BY MID AFTERNOON THEN BACKING ENE 30-35 GUSTS 45 LATER"
1080713721,"11Oct2000_03.prn","2","wind50M","E'LY 38-44 GUSTS 55 VEERING SE 25-30 BY MID AFTERNOON THEN BACKING ENE 38-44 GUSTS 55 LATER"
1080713722,"11Oct2000_03.prn","2","waveconf","HIGH"
1080713723,"11Oct2000_03.prn","2","waveSigHeight","4.0-4.5 RISING AROUND 5.0 LATER"
1080713724,"11Oct2000_03.prn","2","waveMaxHeight","6.5-7.0 RISING AROUND 8.0 LATER"
1080713725,"11Oct2000_03.prn","2","wavePeriod","8-11"
1080713726,"11Oct2000_03.prn","2","weather","OVERCAST WITH RAIN/MIST TURNING TO SHOWERS FOR A TIME MID PERIOD"
1080713727,"11Oct2000_03.prn","2","visibility","2-5 IN RAIN/MIST IMPROVING 5-10 FOR A TIME MID PERIOD"
1080713728,"11Oct2000_03.prn","2","temperature","PS 11-13"
1080713729,"11Oct2000_03.prn","2","cloud","8 SC 3000 WITH 5-8 ST 400-800 IN RAIN AT FIRST AND AGAIN LATER. 5-8 CU CB 1000-2000 MID PERIOD"
1080713730,"11Oct2000_03.prn","2","lightning","MODERATE (40-50 PERCENT)"
1080713731,"11Oct2000_03.prn","3","wind10M","ENE 30-35 GUSTS 45 VEERING/DECREASING SE 05-10 BY EVENING"
1080713732,"11Oct2000_03.prn","3","wind50M","ENE 38-44 GUSTS 55 VEERING/DECREASING SE 06-12 BY EVENING"
1080713733,"11Oct2000_03.prn","3","waveSigHeight","AROUND 5.0 FALLING 2.5 BY LATE EVENING"
1080713734,"11Oct2000_03.prn","3","waveMaxHeight","AROUND 8.0 FALLING 4.0 BY LATE EVENING"
1080713735,"11Oct2000_03.prn","3","weather","RAIN/MIST CLEARING TO SCATTERED SHOWERS"
1080713736,"11Oct2000_03.prn","3","visibility","MODERATE/POOR IMPROVING GOOD, EXCEPT IN SHOWERS"
1080713737,"11Oct2000_03.prn","4","wind10M","SE 05-10 VEERING W'LY 08-12 BY AFTERNOON"
1080713738,"11Oct2000_03.prn","4","wind50M","SE 06-12 VEERING W'LY 10-15 BY AFTERNOON"
1080713739,"11Oct2000_03.prn","4","waveSigHeight","2.5 FALLING AROUND 2.0 BY MIDDAY"
1080713740,"11Oct2000_03.prn","4","waveMaxHeight","4.0 FALLING AROUND 3.0 BY MIDDAY"
1080713741,"11Oct2000_03.prn","4","weather","SHOWERS, HEAVY AND PROLONGED FOR A TIME"
1080713742,"11Oct2000_03.prn","5A","wind10M","W'LY 08-12 GRADUALLY BACKING/INCREASING SSE 25-30 BY LATE SUNDAY"
1080713743,"11Oct2000_03.prn","5A","waveSigHeight","AROUND 2.0 FALLING 1.5 BY LATE SATURDAY, RISING NEAR 3.0 BY LATE SUNDAY"
1080713744,"11Oct2000_03.prn","5B","wind10M","SSE 25-30 DECREASING 20-25 LATE MONDAY, VEERING S'LY 14-18 BY MIDDAY TUESDAY, FRESHENING 20-25 TUESDAY EVENING"
1080713745,"11Oct2000_03.prn","5B","waveSigHeight","AROUND 3.0 RISING 4.0-4.5 ON MONDAY, GRADUALLY FALLING 2.5-3.0 BY LATE TUESDAY"
1080713746,"11Oct2000_16.prn","2","windconf","HIGH"
1080713747,"11Oct2000_16.prn","2","wind10M","SE 20-24 BACKING ENE AND RISING 30-34 BY LATE EVENING"
1080713748,"11Oct2000_16.prn","2","wind50M","SE 25-30 BACKING ENE AND RISING 38-43 BY LATE EVENING"
1080713749,"11Oct2000_16.prn","2","waveconf","HIGH"
1080713750,"11Oct2000_16.prn","2","waveSigHeight","3.5-4.0 RISING 4.0-4.5 TONIGHT"
1080713751,"11Oct2000_16.prn","2","waveMaxHeight","5.5-6.5 RISING 6.5-7.0 TONIGHT"
1080713752,"11Oct2000_16.prn","2","wavePeriod","SEA 5 RISING 7, SE SWELL 9-10"
1080713753,"11Oct2000_16.prn","2","weather","ISOLATED SHOWERS THEN RAIN TONIGHT"
1080713754,"11Oct2000_16.prn","2","visibility","OVER 10 FALLING 2-5 IN SHOWERS AND RAIN"
1080713755,"11Oct2000_16.prn","2","temperature","11-12"
1080713756,"11Oct2000_16.prn","2","cloud","4-7 CU/SC 1500-3000 BECOMING 8 ST/SC 800-1500 IN RAIN TONIGHT"
1080713757,"11Oct2000_16.prn","2","lightning","MODERATE (40 PER CENT)"
1080713758,"11Oct2000_16.prn","3","wind10M","ENE 30-34 SOON VEERING SE 16-20 THEN DECREASING EASING 10-14 BY EVENING"
1080713759,"11Oct2000_16.prn","3","wind50M","ENE 38-43 SOON VEERING SE 20-25 THEN DECREASING EASING 12-18 BY EVENING"
1080713760,"11Oct2000_16.prn","3","waveSigHeight","4.0-4.5 FALLING 3.0 BY MIDDAY AND 2.0-2.5 LATER"
1080713761,"11Oct2000_16.prn","3","waveMaxHeight","6.5-7.0 FALLING 5.0 BY MIDDAY AND 3.0-4.0 LATER"
1080713762,"11Oct2000_16.prn","3","weather","RAIN SOON CLEARING TO ISOLATED SHOWERS"
1080713763,"11Oct2000_16.prn","3","visibility","MODERATE SOON BECOMING GOOD"
1080713764,"11Oct2000_16.prn","4","wind10M","SE 10-14 EASING 10 OR LESS IN THE MORNING THEN VEERING W-NW 16-20 IN THE EVENING"
1080713765,"11Oct2000_16.prn","4","wind50M","SE 12-18 EASING 12 OR LESS IN THE MORNING THEN VEERING W-NW 20-25 IN THE EVENING"
1080713766,"11Oct2000_16.prn","4","waveSigHeight","2.0-2.5 FALLING 1.5-2.0"
1080713767,"11Oct2000_16.prn","4","waveMaxHeight","3.0-4.0 FALLING 2.5-3.0"
1080713768,"11Oct2000_16.prn","4","weather","ISOLATED SHOWERS BECOMING MORE PERSISTENT FOR A TIME"
1080713769,"11Oct2000_16.prn","5","wind10M","W-NW 16-20 BACKING SSW 26-30 THEN VEERING SW 18-22 ON SATURDAY, BACKING S 10-14 EARLY SUNDAY THEN BACKING SSE AND RISING 22-26 LATER"
1080713770,"11Oct2000_16.prn","5","waveSigHeight","1.5-2.0 RISING 2.5-3.0 ON SATURDAY THEN FALLING 1.5-2.0 BY MID SUNDAY, RISING 2.0-2.5 LATER"
1080713771,"11Sep2000_02.prn","2","windconf","HIGH"
1080713772,"11Sep2000_02.prn","2","wind10M","WNW 08-12 FALLING VARIABLE 02-06 BY MIDDAY THEN SETTING ENE 04-08 IN THE EVENING"
1080713773,"11Sep2000_02.prn","2","wind50M","WNW 12-15 FALLING VARIABLE 04-08 BY MIDDAY THEN SETTING ENE 08-12 IN THE EVENING"
1080713774,"11Sep2000_02.prn","2","waveconf","HIGH"
1080713775,"11Sep2000_02.prn","2","waveSigHeight","AROUND 3.0 FALLING 2.0-2.5 BY EVENING"
1080713776,"11Sep2000_02.prn","2","waveMaxHeight","AROUND 5.0 FALLING 3.0-4.0 BY EVENING"
1080713777,"11Sep2000_02.prn","2","wavePeriod","SEAS: 05-06. SWELL: 09-10"
1080713778,"11Sep2000_02.prn","2","weather","PARTLY CLOUDY/CLOUDY"
1080713779,"11Sep2000_02.prn","2","visibility","10+"
1080713780,"11Sep2000_02.prn","2","temperature","09-12"
1080713781,"11Sep2000_02.prn","2","cloud","3-5 SC 2500-5000"
1080713782,"11Sep2000_02.prn","2","lightning","NIL."
1080713783,"11Sep2000_02.prn","3","wind10M","ENE 04-08 INCREASING 14-18 BY MIDDAY THEN EASING 08-12 BY EVENING"
1080713784,"11Sep2000_02.prn","3","wind50M","ENE 08-12 INCREASING 18-22 BY MIDDAY THEN EASING 12-15 BY EVENING"
1080713785,"11Sep2000_02.prn","3","waveSigHeight","2.0-2.5 FALLING 1.5 BY EVENING"
1080713786,"11Sep2000_02.prn","3","waveMaxHeight","3.0-4.0 FALLING 2.5 BY EVENING"
1080713787,"11Sep2000_02.prn","3","weather","PARTLY CLOUDY/CLOUDY"
1080713788,"11Sep2000_02.prn","3","visibility","GOOD"
1080713789,"11Sep2000_02.prn","4","wind10M","ENE 08-12 VEERING SE-S 02-06 BY MIDDAY THEN INCREASING SSE 20-24 BY LATE EVENING"
1080713790,"11Sep2000_02.prn","4","wind50M","ENE 12-15 VEERING SE-S 04-08 BY MIDDAY THEN INCREASING SSE 26-30 BY LATE EVENING"
1080713791,"11Sep2000_02.prn","4","waveSigHeight","AROUND 1.5 FALLING 1.0 FOR A TIME AROUND MIDDAY"
1080713792,"11Sep2000_02.prn","4","waveMaxHeight","AROUND 2.5 FALLING 1.5 FOR A TIME AROUND MIDDAY"
1080713793,"11Sep2000_02.prn","4","weather","PARTLY CLOUDY/CLOUDY"
1080713794,"11Sep2000_02.prn","5A","wind10M","SSE SOON 22-26 THEN BACKING SE 08-12 BY MIDDAY FRIDAY THEN BACKING ESE 06-10 BY MIDDAY FRIDAY BEFORE BACKING N'LY 08-12 BY LATE FRIDAY EVENING"
1080713795,"11Sep2000_02.prn","5A","waveSigHeight","AROUND 1.5 RISING 2.5-3.0 BY MIDDAY THURSDAY THEN FALLING 2.0-2.5 LATE FRIDAY EVENING"
1080713796,"11Sep2000_14.prn","2","wind10M","VARIABLE  8 OR LESS INCREASING ESE-ENE 12-15 OVERNIGHT"
1080713797,"11Sep2000_14.prn","2","wind50M","VARIABLE 10 OR LESS INCREASING ESE-ENE 15-18 OVERNIGHT"
1080713798,"11Sep2000_14.prn","2","waveSigHeight","AROUND 2.5 FALLING 2.0"
1080713799,"11Sep2000_14.prn","2","waveMaxHeight","AROUND 4.0 FALLING 3.0"
1080713800,"11Sep2000_14.prn","2","wavePeriod","7-10"
1080713801,"11Sep2000_14.prn","2","weather","PARTLY CLOUDY TO CLOUDY"
1080713802,"11Sep2000_14.prn","2","visibility","OVER 10"
1080713803,"11Sep2000_14.prn","2","temperature","10-12"
1080713804,"11Sep2000_14.prn","2","cloud","3-6 SC 3000-4000"
1080713805,"11Sep2000_14.prn","2","lightning","NIL"
1080713806,"11Sep2000_14.prn","3","wind10M","ESE-ENE 12-15 INCREASING 15-18 FOR A TIME, EASING E-SE 10-15 LATER"
1080713807,"11Sep2000_14.prn","3","wind50M","ESE-ENE 15-18 INCREASING 18-22 FOR A TIME, EASING E-SE 12-18 LATER"
1080713808,"11Sep2000_14.prn","3","waveSigHeight","AROUND 2.0 FALLING 1.5"
