"filename","ftime","timetext","winddir","windspeed","gust10m","gust50m","sigwave","waveperiod","swelldir","swellheight","swellperiod"
"10Dec2001_02.tab",11/12/2001 18:00:00,"11/18","SW",10,12,15,0.80,1.30,"NW",0.50,10
"10Dec2001_02.tab",11/12/2001 21:00:00,"11/21","SW",10,12,15,0.80,1.30,"CON",0.50,
"10Dec2001_02.tab",12/12/2001 00:00:00,"12/00","SW",11,13,17,0.90,1.40,"CON",0.40,
"10Dec2001_02.tab",12/12/2001 03:00:00,"12/03","WSW",12,15,18,1.00,1.60,"WSW",0.50,6
"10Dec2001_02.tab",12/12/2001 06:00:00,"12/06","WSW",12,15,18,1.00,1.60,"WSW",0.60,6
"10Dec2001_02.tab",12/12/2001 09:00:00,"12/09","WSW",12,15,18,1.10,1.80,"WSW",0.70,6
"10Dec2001_02.tab",12/12/2001 12:00:00,"12/12","WSW",12,15,18,1.20,1.90,"WSW",0.80,6
"10Dec2001_02.tab",12/12/2001 15:00:00,"12/15","W",14,17,21,1.30,2.10,"WSW",0.80,7
"10Dec2001_02.tab",12/12/2001 18:00:00,"12/18","W",14,17,21,1.40,2.20,"WSW",0.90,7
"10Dec2001_02.tab",12/12/2001 21:00:00,"12/21","W",14,17,21,1.50,2.40,"WSW",1.00,7
"10Dec2001_02.tab",13/12/2001 00:00:00,"13/00","W",14,17,21,1.50,2.40,"WSW",1.10,7
"10Dec2001_13.tab",10/12/2001 18:00:00,"10/18","SW",6,7,9,1.10,1.80,"CON",1.00,
"10Dec2001_13.tab",10/12/2001 21:00:00,"10/21","SW",6,7,9,1.00,1.60,"CON",1.00,
"10Dec2001_13.tab",11/12/2001 00:00:00,"11/00","SW",7,8,10,1.00,1.60,"CON",1.00,
"10Dec2001_13.tab",11/12/2001 03:00:00,"11/03","SW",7,8,10,0.90,1.40,"CON",0.90,
"10Dec2001_13.tab",11/12/2001 06:00:00,"11/06","WSW",5,6,7,0.80,1.30,"CON",0.80,
"10Dec2001_13.tab",11/12/2001 09:00:00,"11/09","SW",5,6,7,0.80,1.30,"CON",0.80,
"10Dec2001_13.tab",11/12/2001 12:00:00,"11/12","SW",6,7,9,0.70,1.10,"CON",0.70,
"10Dec2001_13.tab",11/12/2001 15:00:00,"11/15","SW",6,7,9,0.60,1.00,"CON",0.60,
"10Dec2001_13.tab",11/12/2001 18:00:00,"11/18","SW",6,7,9,0.60,1.00,"CON",0.50,
"10Dec2001_13.tab",11/12/2001 21:00:00,"11/21","SW",7,8,10,0.50,0.80,"CON",0.50,
"10Dec2001_13.tab",12/12/2001 00:00:00,"12/00","WSW",7,8,10,0.50,0.80,"CON",0.40,
"10Dec2001_13.tab",12/12/2001 03:00:00,"12/03","WSW",8,10,12,0.50,0.80,"CON",0.30,
"10Dec2001_13.tab",12/12/2001 06:00:00,"12/06","WSW",8,10,12,0.50,0.80,"CON",0.30,
"10Dec2001_13.tab",12/12/2001 09:00:00,"12/09","WSW",9,11,14,0.60,1.00,"CON",0.30,
"10Dec2001_13.tab",12/12/2001 12:00:00,"12/12","W",9,11,14,0.60,1.00,"CON",0.40,
"10Dec2001_13.tab",12/12/2001 15:00:00,"12/15","W",9,11,14,0.70,1.10,"CON",0.50,
"10Dec2001_13.tab",12/12/2001 18:00:00,"12/18","W",8,10,12,0.70,1.10,"CON",0.50,
"10Dec2001_13.tab",12/12/2001 21:00:00,"12/21","W",8,10,12,0.70,1.10,"CON",0.60,
"10Dec2001_13.tab",13/12/2001 00:00:00,"13/00","WNW",7,8,10,0.70,1.10,"CON",0.70,
"10Dec2001_13.tab",13/12/2001 03:00:00,"13/03","WNW",7,8,10,0.80,1.30,"CON",0.70,
"10Dec2001_13.tab",13/12/2001 06:00:00,"13/06","WNW",6,7,9,0.80,1.30,"CON",0.80,
"10Dec2001_13.tab",13/12/2001 09:00:00,"13/09","NW",4,5,6,0.80,1.30,"CON",0.80,
"10Dec2001_13.tab",13/12/2001 12:00:00,"13/12","NNW",3,3,4,0.80,1.30,"CON",0.80,
"10Feb2002_04.tab",10/2/2002 06:00:00,"10/06","WNW",24,30,37,4.50,7.20,"W",3.90,13
"10Feb2002_04.tab",10/2/2002 09:00:00,"10/09","NW",24,30,37,4.40,7.00,"WNW",3.70,11
"10Feb2002_04.tab",10/2/2002 12:00:00,"10/12","NW",25,31,38,4.20,6.70,"WNW",3.50,13
"10Feb2002_04.tab",10/2/2002 15:00:00,"10/15","WNW",22,27,33,4.10,6.50,"WNW",3.70,13
"10Feb2002_04.tab",10/2/2002 18:00:00,"10/18","WNW",21,26,32,4.10,6.60,"WNW",3.60,13
"10Feb2002_04.tab",10/2/2002 21:00:00,"10/21","W",20,25,31,4.10,6.60,"WNW",3.50,13
"10Feb2002_04.tab",11/2/2002 00:00:00,"11/00","W",20,25,31,4.00,6.40,"WNW",3.40,11
"10Feb2002_04.tab",11/2/2002 03:00:00,"11/03","WSW",17,21,26,4.00,6.40,"WNW",3.60,11
"10Feb2002_04.tab",11/2/2002 06:00:00,"11/06","WSW",12,15,18,4.00,6.40,"WNW",3.90,11
"10Feb2002_04.tab",11/2/2002 09:00:00,"11/09","W",10,12,15,4.00,6.40,"NW",3.90,11
"10Feb2002_04.tab",11/2/2002 12:00:00,"11/12","WNW",10,12,15,4.00,6.40,"NW",4.00,11
"10Feb2002_04.tab",11/2/2002 15:00:00,"11/15","NW",9,11,14,4.10,6.60,"NNW",4.00,11
"10Feb2002_04.tab",11/2/2002 18:00:00,"11/18","NNW",9,11,14,4.10,6.60,"NNW",4.10,11
"10Feb2002_04.tab",11/2/2002 21:00:00,"11/21","N",11,13,17,4.20,6.70,"NNW",4.10,11
"10Feb2002_04.tab",12/2/2002 00:00:00,"12/00","N",14,17,21,4.20,6.70,"N",4.10,11
"10Feb2002_04.tab",12/2/2002 03:00:00,"12/03","N",15,18,23,4.30,6.90,"N",4.10,11
"10Feb2002_04.tab",12/2/2002 06:00:00,"12/06","N",15,18,23,4.20,6.70,"N",4.10,11
"10Feb2002_04.tab",12/2/2002 09:00:00,"12/09","NNE",15,18,23,4.20,6.70,"N",4.00,11
"10Feb2002_04.tab",12/2/2002 12:00:00,"12/12","NNE",16,20,24,4.20,6.70,"N",4.00,11
"10Feb2002_04.tab",12/2/2002 15:00:00,"12/15","NNE",16,20,24,4.20,6.70,"N",4.00,11
"10Feb2002_04.tab",12/2/2002 18:00:00,"12/18","NE",15,18,23,4.10,6.60,"N",3.90,11
"10Feb2002_04.tab",12/2/2002 21:00:00,"12/21","NE",14,17,21,4.00,6.40,"N",3.90,11
"10Feb2002_04.tab",13/2/2002 00:00:00,"13/00","NE",14,17,21,3.90,6.20,"NNW",3.70,11
"10Feb2002_13.tab",10/2/2002 18:00:00,"10/18","NW",11,13,17,3.60,5.80,"WNW",3.50,9
"10Feb2002_13.tab",10/2/2002 21:00:00,"10/21","NW",9,11,14,3.50,5.60,"WNW",3.40,9
"10Feb2002_13.tab",11/2/2002 00:00:00,"11/00","W",7,8,10,3.30,5.30,"WNW",3.30,9
"10Feb2002_13.tab",11/2/2002 03:00:00,"11/03","WSW",2,2,3,3.30,5.30,"WNW",3.30,10
"10Feb2002_13.tab",11/2/2002 06:00:00,"11/06","S",7,8,10,3.30,5.30,"NW",3.30,10
"10Feb2002_13.tab",11/2/2002 09:00:00,"11/09","N",2,2,3,3.30,5.30,"NW",3.30,11
"10Feb2002_13.tab",11/2/2002 12:00:00,"11/12","NNE",6,7,9,3.40,5.40,"NW",3.40,11
"10Feb2002_13.tab",11/2/2002 15:00:00,"11/15","NNE",7,8,10,3.50,5.60,"NNW",3.50,11
"10Feb2002_13.tab",11/2/2002 18:00:00,"11/18","N",9,11,14,3.60,5.80,"NNW",3.60,11
"10Feb2002_13.tab",11/2/2002 21:00:00,"11/21","N",10,12,15,3.70,5.90,"NNW",3.70,11
"10Feb2002_13.tab",12/2/2002 00:00:00,"12/00","N",11,13,17,3.80,6.10,"N",3.70,11
"10Feb2002_13.tab",12/2/2002 03:00:00,"12/03","N",12,15,18,3.80,6.10,"N",3.70,11
"10Feb2002_13.tab",12/2/2002 06:00:00,"12/06","NNE",14,17,21,3.80,6.10,"N",3.70,11
"10Feb2002_13.tab",12/2/2002 09:00:00,"12/09","NE",16,20,25,3.80,6.10,"N",3.70,11
"10Feb2002_13.tab",12/2/2002 12:00:00,"12/12","NE",13,16,20,3.70,5.90,"N",3.60,11
"10Feb2002_13.tab",12/2/2002 15:00:00,"12/15","ENE",14,17,21,3.70,5.90,"N",3.50,11
"10Feb2002_13.tab",12/2/2002 18:00:00,"12/18","ENE",15,18,23,3.50,5.60,"N",3.30,11
"10Feb2002_13.tab",12/2/2002 21:00:00,"12/21","ENE",16,20,24,3.40,5.40,"N",3.20,11
"10Feb2002_13.tab",13/2/2002 00:00:00,"13/00","ENE",17,21,26,3.30,5.30,"N",2.90,11
"10Feb2002_13.tab",13/2/2002 03:00:00,"13/03","NE",17,21,26,3.10,5.00,"N",2.70,11
"10Feb2002_13.tab",13/2/2002 06:00:00,"13/06","NE",17,21,26,3.00,4.80,"N",2.50,11
"10Feb2002_13.tab",13/2/2002 09:00:00,"13/09","NE",18,22,28,2.80,4.50,"N",2.20,11
"10Feb2002_13.tab",13/2/2002 12:00:00,"13/12","NE",19,23,29,2.80,4.50,"N",2.00,11
"10Jan2001_02.tab",10/1/2001 06:00:00,"10/06","NNW",16,20,25,2.10,3.30,"NNE",1.60,9
"10Jan2001_02.tab",10/1/2001 09:00:00,"10/09","NNW",16,20,25,2.10,3.40,"N",1.60,9
"10Jan2001_02.tab",10/1/2001 12:00:00,"10/12","NNW",16,20,25,2.00,3.20,"N",1.60,9
"10Jan2001_02.tab",10/1/2001 15:00:00,"10/15","NW",14,17,21,1.90,3.00,"NNW",1.60,9
"10Jan2001_02.tab",10/1/2001 18:00:00,"10/18","NW",12,15,18,1.80,2.90,"NW",1.60,9
"10Jan2001_02.tab",10/1/2001 21:00:00,"10/21","NW",16,20,25,1.80,2.90,"NW",1.60,9
"10Jan2001_02.tab",11/1/2001 00:00:00,"11/00","NW",18,22,28,2.00,3.20,"NW",1.50,9
"10Jan2001_02.tab",11/1/2001 03:00:00,"11/03","NW",18,22,28,2.00,3.20,"NW",1.40,9
"10Jan2001_02.tab",11/1/2001 06:00:00,"11/06","NW",18,22,28,2.10,3.40,"NW",1.30,9
"10Jan2001_02.tab",11/1/2001 09:00:00,"11/09","NW",18,22,28,2.20,3.50,"NW",1.30,9
"10Jan2001_02.tab",11/1/2001 12:00:00,"11/12","NW",18,22,28,2.20,3.50,"NW",1.30,9
"10Jan2001_02.tab",11/1/2001 15:00:00,"11/15","NW",18,22,27,2.20,3.50,"NW",1.30,8
"10Jan2001_02.tab",11/1/2001 18:00:00,"11/18","NW",16,20,25,2.00,3.20,"NW",1.30,8
"10Jan2001_02.tab",11/1/2001 21:00:00,"11/21","NW",14,17,21,1.80,2.80,"NW",1.30,8
"10Jan2001_02.tab",12/1/2001 00:00:00,"12/00","NW",12,15,18,1.60,2.60,"NW",1.30,7
"10Jan2001_02.tab",12/1/2001 03:00:00,"12/03","WNW",12,15,18,1.50,2.40,"WNW",1.20,7
"10Jan2001_02.tab",12/1/2001 06:00:00,"12/06","W",10,12,15,1.30,2.10,"WNW",1.10,7
"10Jan2001_02.tab",12/1/2001 09:00:00,"12/09","WSW",12,15,18,1.20,1.90,"WNW",0.90,7
"10Jan2001_02.tab",12/1/2001 12:00:00,"12/12","SW",14,17,21,1.30,2.10,"W",0.70,7
"10Jan2001_02.tab",12/1/2001 15:00:00,"12/15","SW",16,20,24,1.30,2.10,"WSW",0.50,7
"10Jan2001_02.tab",12/1/2001 18:00:00,"12/18","SW",18,22,28,1.60,2.60,"WSW",0.40,7
"10Jan2001_02.tab",12/1/2001 21:00:00,"12/21","SW",20,25,31,1.90,3.00,"WSW",0.50,8
"10Jan2001_02.tab",13/1/2001 00:00:00,"13/00","SW",22,27,34,2.20,3.50,"SW",0.60,8
"10Jan2001_12.tab",10/1/2001 18:00:00,"10/18","NNW",16,20,24,1.80,2.90,"NNW",1.40,9
"10Jan2001_12.tab",10/1/2001 21:00:00,"10/21","NNW",17,21,26,1.90,3.00,"NW",1.50,9
"10Jan2001_12.tab",11/1/2001 00:00:00,"11/00","NW",18,22,28,2.00,3.20,"NW",1.60,9
"10Jan2001_12.tab",11/1/2001 03:00:00,"11/03","NW",18,22,28,2.00,3.20,"NW",1.60,9
"10Jan2001_12.tab",11/1/2001 06:00:00,"11/06","NW",18,22,28,2.10,3.40,"NW",1.70,9
"10Jan2001_12.tab",11/1/2001 09:00:00,"11/09","NW",18,22,28,2.10,3.40,"NW",1.70,9
"10Jan2001_12.tab",11/1/2001 12:00:00,"11/12","NW",18,22,28,2.10,3.40,"NW",1.70,8
"10Jan2001_12.tab",11/1/2001 15:00:00,"11/15","NW",19,23,29,2.20,3.50,"NW",1.80,8
"10Jan2001_12.tab",11/1/2001 18:00:00,"11/18","NW",19,23,29,2.20,3.50,"NW",1.80,8
"10Jan2001_12.tab",11/1/2001 21:00:00,"11/21","NW",16,20,24,2.00,3.20,"NW",1.80,8
"10Jan2001_12.tab",12/1/2001 00:00:00,"12/00","NW",16,20,25,2.00,3.20,"NW",1.80,7
"10Jan2001_12.tab",12/1/2001 03:00:00,"12/03","NW",14,17,21,1.80,2.90,"NW",1.60,7
"10Jan2001_12.tab",12/1/2001 06:00:00,"12/06","WNW",13,16,20,1.60,2.60,"NW",1.50,7
"10Jan2001_12.tab",12/1/2001 09:00:00,"12/09","WSW",12,15,18,1.40,2.20,"WNW",1.30,7
"10Jan2001_12.tab",12/1/2001 12:00:00,"12/12","WSW",13,16,20,1.40,2.20,"WNW",1.20,7
"10Jan2001_12.tab",12/1/2001 15:00:00,"12/15","SW",14,17,21,1.30,2.10,"WNW",1.10,7
"10Jan2001_12.tab",12/1/2001 18:00:00,"12/18","SW",16,20,24,1.40,2.20,"WSW",1.00,7
"10Jan2001_12.tab",12/1/2001 21:00:00,"12/21","SW",19,23,29,1.60,2.60,"WSW",1.10,7
"10Jan2001_12.tab",13/1/2001 00:00:00,"13/00","SW",21,26,32,2.00,3.20,"WSW",1.20,7
"10Jan2001_12.tab",13/1/2001 03:00:00,"13/03","SW",20,25,31,2.10,3.40,"WSW",1.20,7
"10Jan2001_12.tab",13/1/2001 06:00:00,"13/06","SW",18,22,28,2.00,3.20,"SW",1.30,7
"10Jan2001_12.tab",13/1/2001 09:00:00,"13/09","SW",17,21,26,1.80,2.90,"SW",1.40,7
"10Jan2001_12.tab",13/1/2001 12:00:00,"13/12","SW",17,21,26,1.80,2.90,"SW",1.50,7
"10Jul2000.tab",11/7/2000 07:00:00,"11/06","NNE",31,38,48,4.40,7.00,"NNE",0.00,14
"10Jul2000.tab",11/7/2000 10:00:00,"11/09","N",31,38,48,4.50,7.20,"NNE",0.00,14
"10Jul2000.tab",11/7/2000 13:00:00,"11/12","N",32,40,49,4.30,6.90,"NNE",0.50,14
"10Jul2000.tab",11/7/2000 16:00:00,"11/15","N",31,38,48,4.30,6.90,"NNE",0.10,14
"10Jul2000.tab",11/7/2000 19:00:00,"11/18","N",21,26,32,3.60,5.80,"NNE",2.60,10
"10Jul2000.tab",11/7/2000 22:00:00,"11/21","N",27,33,42,3.80,6.10,"NNE",2.40,10
"10Jul2000.tab",12/7/2000 01:00:00,"12/00","N",29,36,45,4.00,6.40,"NNE",1.60,11
"10Jul2000.tab",12/7/2000 04:00:00,"12/03","N",26,32,40,3.90,6.20,"NNE",1.80,10
"10Jul2000.tab",12/7/2000 07:00:00,"12/06","N",23,28,35,3.50,5.60,"NNE",1.70,10
"10Jul2000.tab",12/7/2000 10:00:00,"12/09","NNW",21,26,32,3.20,5.10,"N",1.80,10
"10Jul2000.tab",12/7/2000 13:00:00,"12/12","NNW",18,22,28,2.70,4.30,"N",2.00,10
"10Jul2000.tab",12/7/2000 16:00:00,"12/15","NNW",13,16,20,2.40,3.80,"N",2.20,9
"10Jul2000.tab",12/7/2000 19:00:00,"12/18","NW",8,10,12,2.10,3.40,"NNE",2.00,9
"10Jul2000.tab",12/7/2000 22:00:00,"12/21","W",2,2,3,1.90,3.00,"NNE",1.90,9
"10Jul2000.tab",13/7/2000 01:00:00,"13/00","SW",4,5,6,1.70,2.70,"NNE",1.70,9
"10Jul2000.tab",13/7/2000 04:00:00,"13/03","SSW",5,6,7,1.60,2.60,"N",1.60,9
"10Jul2000.tab",13/7/2000 07:00:00,"13/06","SSW",6,7,9,1.40,2.20,"N",1.40,8
"10Jul2000.tab",13/7/2000 10:00:00,"13/09","SSW",7,8,10,1.30,2.10,"N",1.30,8
"10Jul2000.tab",13/7/2000 13:00:00,"13/12","SSW",7,8,10,1.30,2.10,"NNW",1.20,8
"10Jul2000.tab",13/7/2000 16:00:00,"13/15","W",3,3,4,1.20,1.90,"NNW",1.20,8
"10Jul2000.tab",13/7/2000 19:00:00,"13/18","WNW",5,6,7,1.20,1.90,"NW",1.20,8
"10Jul2000.tab",13/7/2000 22:00:00,"13/21","NW",8,10,12,1.20,1.90,"NW",1.20,8
"10Jul2000.tab",14/7/2000 01:00:00,"14/00","NW",10,12,15,1.30,2.10,"WNW",1.20,8
"10Jul2000.tab",14/7/2000 04:00:00,"14/03","NW",11,13,17,1.40,2.20,"WNW",1.20,10
"10Jul2000.tab",14/7/2000 07:00:00,"14/06","NW",13,16,20,1.50,2.40,"WNW",1.20,10
"10Jul2000.tab",14/7/2000 10:00:00,"14/09","WNW",15,18,23,1.70,2.70,"WNW",1.20,10
"10Jul2000.tab",14/7/2000 13:00:00,"14/12","WNW",16,20,24,1.70,2.70,"W",1.10,10
"10Jul2000.tab",14/7/2000 16:00:00,"14/15","WNW",16,20,24,1.70,2.70,"W",1.10,10
"10Jul2000.tab",14/7/2000 19:00:00,"14/18","WNW",16,20,24,1.80,2.90,"W",1.10,10
"10Jul2000.tab",14/7/2000 22:00:00,"14/21","WNW",16,20,24,1.80,2.90,"W",1.10,10
"10Jul2000.tab",15/7/2000 01:00:00,"15/00","WNW",16,20,24,1.80,2.90,"W",1.10,9
"10Jul2000.tab",15/7/2000 04:00:00,"15/03","WNW",16,20,24,1.80,2.90,"W",1.10,9
"10Jul2000.tab",15/7/2000 07:00:00,"15/06","NW",18,22,28,2.00,3.20,"WNW",1.10,9
"10Jul2000.tab",15/7/2000 10:00:00,"15/09","NW",19,23,29,2.10,3.40,"WNW",1.00,9
"10Jul2000.tab",15/7/2000 13:00:00,"15/12","NW",20,25,31,2.30,3.70,"WNW",0.90,10
"10Jul2000.tab",15/7/2000 16:00:00,"15/15","NW",21,26,32,2.40,3.80,"WNW",0.80,10
"10Jul2000.tab",15/7/2000 19:00:00,"15/18","NW",21,26,32,2.50,4.00,"WNW",0.70,11
"10Jul2000.tab",15/7/2000 22:00:00,"15/21","NW",22,27,34,2.60,4.20,"NW",0.60,11
"10Jul2000.tab",16/7/2000 01:00:00,"16/00","NW",23,28,35,2.80,4.50,"NW",0.50,13
"10Jul2000.tab",16/7/2000 04:00:00,"16/03","NW",21,26,32,2.80,4.50,"NW",1.20,8
"10Jul2000.tab",16/7/2000 07:00:00,"16/06","NW",19,23,29,2.80,4.50,"NW",1.80,8
"10Jul2000.tab",16/7/2000 10:00:00,"16/09","NW",18,22,28,2.70,4.30,"NW",2.00,8
"10Jul2000.tab",16/7/2000 13:00:00,"16/12","NW",18,22,28,2.70,4.30,"NW",2.00,8
"10Jul2000.tab",16/7/2000 16:00:00,"16/15","NW",16,20,24,2.70,4.30,"NW",2.20,8
"10Jul2000.tab",16/7/2000 19:00:00,"16/18","NW",13,16,20,2.60,4.20,"NW",2.40,8
"10Jul2000.tab",16/7/2000 22:00:00,"16/21","NW",11,13,17,2.40,3.80,"NW",2.30,8
"10Jul2000.tab",17/7/2000 01:00:00,"17/00","NW",8,10,12,2.20,3.50,"NW",2.20,8
"10Jul2000.tab",17/7/2000 04:00:00,"17/03","NW",7,8,10,2.10,3.40,"NW",2.00,8
"10Jul2000.tab",17/7/2000 07:00:00,"17/06","NW",6,7,9,1.90,3.00,"NW",1.90,8
"10Jul2000.tab",17/7/2000 10:00:00,"17/09","NW",5,6,7,1.80,2.90,"NW",1.80,8
"10Jul2000.tab",17/7/2000 13:00:00,"17/12","NW",5,6,7,1.70,2.70,"WNW",1.70,8
"10Jul2000.tab",17/7/2000 16:00:00,"17/15","NW",5,6,7,1.60,2.60,"WNW",1.60,8
"10Jul2000.tab",17/7/2000 19:00:00,"17/18","NW",5,6,7,1.60,2.60,"WNW",1.60,8
"10Jul2000.tab",17/7/2000 22:00:00,"17/21","NW",5,6,7,1.50,2.40,"WNW",1.50,9
"10Jul2000.tab",18/7/2000 01:00:00,"18/00","NW",5,6,7,1.50,2.40,"WNW",1.50,9
"10Jul2001_03.tab",10/7/2001 07:00:00,"10/06","SE",8,10,12,0.90,1.40,"WNW",0.90,8
"10Jul2001_03.tab",10/7/2001 10:00:00,"10/09","SE",10,12,15,1.00,1.60,"NW",0.90,8
"10Jul2001_03.tab",10/7/2001 13:00:00,"10/12","ESE",12,15,18,1.10,1.80,"NW",0.90,8
"10Jul2001_03.tab",10/7/2001 16:00:00,"10/15","E",14,17,21,1.30,2.10,"NNW",0.90,8
"10Jul2001_03.tab",10/7/2001 19:00:00,"10/18","E",16,20,24,1.50,2.40,"N",0.90,8
"10Jul2001_03.tab",10/7/2001 22:00:00,"10/21","ENE",18,22,28,1.70,2.70,"CON",0.80,
"10Jul2001_03.tab",11/7/2001 01:00:00,"11/00","ENE",20,25,31,1.90,3.00,"NE",0.60,8
"10Jul2001_03.tab",11/7/2001 04:00:00,"11/03","ENE",22,27,33,2.00,3.20,"NE",0.30,8
"10Jul2001_03.tab",11/7/2001 07:00:00,"11/06","ENE",22,27,34,2.30,3.70,"NE",0.10,8
"10Jul2001_03.tab",11/7/2001 10:00:00,"11/09","NE",18,22,28,2.20,3.50,"NE",1.10,8
"10Jul2001_03.tab",11/7/2001 13:00:00,"11/12","NE",16,20,24,2.20,3.50,"NE",1.40,8
"10Jul2001_03.tab",11/7/2001 16:00:00,"11/15","NE",12,15,18,2.10,3.40,"NE",1.80,8
"10Jul2001_03.tab",11/7/2001 19:00:00,"11/18","NE",10,12,15,2.00,3.20,"NE",1.80,8
"10Jul2001_03.tab",11/7/2001 22:00:00,"11/21","NE",10,12,15,1.90,3.00,"NNE",1.80,8
"10Jul2001_03.tab",12/7/2001 01:00:00,"12/00","NE",10,12,15,1.80,2.90,"NNE",1.70,8
"10Jul2001_03.tab",12/7/2001 04:00:00,"12/03","NNE",10,12,15,1.80,2.90,"NNE",1.70,8
"10Jul2001_03.tab",12/7/2001 07:00:00,"12/06","NNE",10,12,15,1.80,2.90,"NNE",1.70,8
"10Jul2001_03.tab",12/7/2001 10:00:00,"12/09","NNE",10,12,15,1.90,3.00,"NNE",1.80,8
"10Jul2001_03.tab",12/7/2001 13:00:00,"12/12","NNE",11,13,17,2.00,3.20,"NNE",1.90,8
"10Jul2001_03.tab",12/7/2001 16:00:00,"12/15","N",11,13,17,2.10,3.40,"NNE",1.90,8
"10Jul2001_03.tab",12/7/2001 19:00:00,"12/18","N",10,12,15,2.10,3.40,"NNE",2.00,8
"10Jul2001_03.tab",12/7/2001 22:00:00,"12/21","N",10,12,15,2.20,3.50,"NNE",2.10,8
"10Jul2001_03.tab",13/7/2001 01:00:00,"13/00","N",11,13,17,2.30,3.70,"NNE",2.20,8
"10Jul2001_15.tab",10/7/2001 19:00:00,"10/18","E",18,22,28,1.30,2.00,"NNE",0.80,6
"10Jul2001_15.tab",10/7/2001 22:00:00,"10/21","E",19,23,29,1.50,2.40,"NE",0.60,6
"10Jul2001_15.tab",11/7/2001 01:00:00,"11/00","ENE",21,26,32,1.70,2.70,"NE",0.60,6
"10Jul2001_15.tab",11/7/2001 04:00:00,"11/03","ENE",21,26,32,1.90,3.00,"ENE",0.90,6
"10Jul2001_15.tab",11/7/2001 07:00:00,"11/06","ENE",21,26,32,2.00,3.20,"NE",1.20,6
"10Jul2001_15.tab",11/7/2001 10:00:00,"11/09","NE",19,23,29,2.00,3.20,"NE",1.40,7
"10Jul2001_15.tab",11/7/2001 13:00:00,"11/12","NE",17,21,26,2.10,3.30,"NE",1.80,7
"10Jul2001_15.tab",11/7/2001 16:00:00,"11/15","NE",12,15,18,2.10,3.30,"NE",2.00,7
"10Jul2001_15.tab",11/7/2001 19:00:00,"11/18","NE",12,15,18,2.00,3.20,"NE",2.00,7
"10Jul2001_15.tab",11/7/2001 22:00:00,"11/21","NE",7,8,10,2.00,3.20,"NNE",1.90,7
"10Jul2001_15.tab",12/7/2001 01:00:00,"12/00","NE",7,8,10,1.90,3.00,"NNE",1.90,7
"10Jul2001_15.tab",12/7/2001 04:00:00,"12/03","NNE",7,8,10,1.90,3.00,"NNE",1.90,7
"10Jul2001_15.tab",12/7/2001 07:00:00,"12/06","NNE",7,8,10,1.90,3.00,"NNE",1.90,7
"10Jul2001_15.tab",12/7/2001 10:00:00,"12/09","NE",5,6,7,2.00,3.20,"NNE",2.00,8
"10Jul2001_15.tab",12/7/2001 13:00:00,"12/12","NE",4,5,6,2.00,3.20,"NNE",2.00,8
"10Jul2001_15.tab",12/7/2001 16:00:00,"12/15","NE",5,6,7,2.00,3.20,"NNE",2.00,8
"10Jul2001_15.tab",12/7/2001 19:00:00,"12/18","NNE",7,8,10,2.10,3.40,"NNE",2.00,8
"10Jul2001_15.tab",12/7/2001 22:00:00,"12/21","NNE",8,10,12,2.10,3.40,"NNE",2.00,8
"10Jul2001_15.tab",13/7/2001 01:00:00,"13/00","NNE",9,11,14,2.10,3.40,"N",2.10,8
"10Jul2001_15.tab",13/7/2001 04:00:00,"13/03","NNE",9,11,14,2.20,3.50,"N",2.10,8
"10Jul2001_15.tab",13/7/2001 07:00:00,"13/06","N",10,12,15,2.20,3.50,"N",2.10,8
"10Jul2001_15.tab",13/7/2001 10:00:00,"13/09","N",10,12,15,2.20,3.50,"N",2.10,8
"10Jul2001_15.tab",13/7/2001 13:00:00,"13/12","NNW",12,15,18,2.30,3.70,"N",2.10,8
"10Jun2000.tab",11/6/2000 07:00:00,"11/06","SSE",17,21,26,1.80,2.90,"S",0.70,9
"10Jun2000.tab",11/6/2000 10:00:00,"11/09","SSW",14,17,21,1.80,2.90,"S",1.40,7
"10Jun2000.tab",11/6/2000 13:00:00,"11/12","SW",19,23,29,1.90,3.00,"SSW",1.10,7
"10Jun2000.tab",11/6/2000 16:00:00,"11/15","SW",22,27,34,2.10,3.40,"SW",0.60,10
"10Jun2000.tab",11/6/2000 19:00:00,"11/18","SW",20,25,31,2.20,3.50,"SW",0.40,10
"10Jun2000.tab",11/6/2000 22:00:00,"11/21","SW",18,22,28,1.90,3.00,"SW",0.50,10
"10Jun2000.tab",12/6/2000 01:00:00,"12/00","WSW",18,22,28,1.90,3.00,"WSW",0.50,10
"10Jun2000.tab",12/6/2000 04:00:00,"12/03","WSW",20,25,31,2.10,3.40,"WSW",0.50,10
"10Jun2000.tab",12/6/2000 07:00:00,"12/06","WSW",21,26,32,2.30,3.70,"WSW",0.50,11
"10Jun2000.tab",12/6/2000 10:00:00,"12/09","SW",20,25,31,2.40,3.80,"WSW",0.50,11
"10Jun2000.tab",12/6/2000 13:00:00,"12/12","S",25,31,39,2.80,4.50,"SW",0.50,11
"10Jun2000.tab",12/6/2000 16:00:00,"12/15","S",27,33,42,3.40,5.40,"SSW",0.30,13
"10Jun2000.tab",12/6/2000 19:00:00,"12/18","SSW",27,33,42,3.40,5.40,"SSW",0.30,13
"10Jun2000.tab",12/6/2000 22:00:00,"12/21","SW",27,33,42,3.50,5.60,"SSW",0.30,13
