"forecast","AMPM","author","Section","Index","phrasep","timephrase","matchCount","matchQuality","matchTime"
"11Nov2000_15.prn","PM","F5","3",1,1,"in evening",1,3,0
"11Nov2000_15.prn","PM","F5","4",0,0,"null",2,1,6
"11Nov2000_15.prn","PM","F5","4",2,1,"later",1,3,0
"11Nov2001_02.prn","AM","F4","2",0,0,"null",1,3,6
"11Nov2001_02.prn","AM","F4","2",1,1,"later",2,1,21
"11Nov2001_02.prn","AM","F4","3",0,0,"null",2,1,0
"11Nov2001_02.prn","AM","F4","3",1,1,"later",3,2,0
"11Nov2001_02.prn","AM","F4","4",0,0,"null",8,1,0
"11Nov2001_02.prn","AM","F4","4",1,1,"by end of period",2,2,0
"11Nov2001_15.prn","PM","F2","2",0,0,"null",0,0,-99
"11Nov2001_15.prn","PM","F2","2",1,0,"null",1,3,6
"11Nov2001_15.prn","PM","F2","3",0,0,"null",7,2,21
"11Nov2001_15.prn","PM","F2","4",0,0,"null",4,1,0
"11Nov2001_15.prn","PM","F2","4",1,1,"later",7,1,21
"11Oct2000_03.prn","AM","F4","2",0,0,"null",2,2,6
"11Oct2000_03.prn","AM","F4","2",1,1,"by mid afternoon",1,3,15
"11Oct2000_03.prn","AM","F4","2",2,1,"later",1,3,0
"11Oct2000_03.prn","AM","F4","3",0,0,"null",2,2,0
"11Oct2000_03.prn","AM","F4","3",1,1,"by evening",1,3,0
"11Oct2000_03.prn","AM","F4","4",0,0,"null",1,3,0
"11Oct2000_03.prn","AM","F4","4",1,1,"by afternoon",5,1,12
"11Oct2001_02.prn","AM","F2","2",0,0,"null",1,3,9
"11Oct2001_02.prn","AM","F2","2",1,1,"soon",0,0,-99
"11Oct2001_02.prn","AM","F2","2",2,1,"early afternoon",0,0,-99
"11Oct2001_02.prn","AM","F2","2",3,1,"by evening",1,3,18
"11Oct2001_02.prn","AM","F2","2",4,1,"later",1,3,0
"11Oct2001_02.prn","AM","F2","3",0,0,"null",1,3,0
"11Oct2001_02.prn","AM","F2","3",1,1,"soon",2,1,6
"11Oct2001_02.prn","AM","F2","4",0,0,"null",0,0,-99
"11Oct2001_02.prn","AM","F2","4",1,0,"null",2,2,0
"11Oct2001_14.prn","PM","F1","3",0,0,"null",2,2,9
"11Oct2001_14.prn","PM","F1","3",1,0,"null",1,3,0
"11Oct2001_14.prn","PM","F1","4",0,0,"null",8,1,0
"11Oct2001_14.prn","PM","F1","4",1,1,"late in period",1,3,0
"11Sep2000_02.prn","AM","F3","2",0,0,"null",2,2,6
"11Sep2000_02.prn","AM","F3","2",2,1,"in evening",2,2,0
"11Sep2000_02.prn","AM","F3","3",0,0,"null",1,3,0
"11Sep2000_02.prn","AM","F3","3",1,1,"by midday",3,2,12
"11Sep2000_02.prn","AM","F3","3",2,1,"by evening",5,1,3
"11Sep2000_02.prn","AM","F3","4",0,0,"null",2,2,0
"11Sep2000_02.prn","AM","F3","4",1,1,"by midday",0,0,-99
"11Sep2000_02.prn","AM","F3","4",2,1,"by late evening",1,3,0
"11Sep2000_14.prn","PM","F2","2",1,1,"overnight",2,2,6
"11Sep2000_14.prn","PM","F2","3",0,0,"null",4,1,6
"11Sep2000_14.prn","PM","F2","3",2,1,"later",1,3,0
"11Sep2000_14.prn","PM","F2","4",0,0,"null",4,1,3
"11Sep2000_14.prn","PM","F2","4",2,1,"later",0,0,-99
"11Sep2001_13.prn","PM","F4","2",0,0,"null",0,0,-99
"11Sep2001_13.prn","PM","F4","2",1,1,"by midnight",1,3,0
"11Sep2001_13.prn","PM","F4","2",2,1,"later",1,3,6
"11Sep2001_13.prn","PM","F4","3",0,0,"null",3,2,6
"11Sep2001_13.prn","PM","F4","3",1,1,"by afternoon",1,3,12
"11Sep2001_13.prn","PM","F4","3",2,1,"by evening",2,2,18
"11Sep2001_13.prn","PM","F4","4",1,1,"by afternoon",3,2,12
"11Sep2001_13.prn","PM","F4","4",2,1,"later",2,2,0
"12Apr2001_04.prn","AM","F3","2",0,0,"null",2,2,6
"12Apr2001_04.prn","AM","F3","2",1,1,"by late evening",1,3,0
"12Apr2001_04.prn","AM","F3","3",0,0,"null",1,3,0
"12Apr2001_04.prn","AM","F3","3",1,1,"soon",1,3,6
"12Apr2001_04.prn","AM","F3","3",2,1,"by late evening",1,3,0
"12Apr2001_04.prn","AM","F3","4",0,0,"null",2,1,0
"12Apr2001_04.prn","AM","F3","4",1,1,"by late evening",2,2,0
"12Apr2001_13.prn","PM","F4","2",0,0,"null",3,2,18
"12Apr2001_13.prn","PM","F4","2",1,1,"later",1,3,6
"12Apr2001_13.prn","PM","F4","3",0,0,"null",1,3,6
"12Apr2001_13.prn","PM","F4","3",1,1,"by early afternoon",1,3,12
"12Apr2001_13.prn","PM","F4","3",2,1,"by end of period",1,3,0
"12Apr2001_13.prn","PM","F4","4",0,0,"null",2,1,0
"12Apr2001_13.prn","PM","F4","4",1,1,"by afternoon",1,3,12
"12Apr2001_13.prn","PM","F4","4",2,1,"by evening",4,1,21
"12Apr2002_04.prn","AM","F3","2",0,0,"null",1,3,6
"12Apr2002_04.prn","AM","F3","2",1,1,"by mid afternoon",2,2,15
"12Apr2002_04.prn","AM","F3","2",2,1,"by late evening",2,2,0
"12Apr2002_04.prn","AM","F3","3",0,0,"null",2,2,0
"12Apr2002_04.prn","AM","F3","3",1,1,"by evening",2,2,21
"12Apr2002_04.prn","AM","F3","4",0,0,"null",2,1,0
"12Apr2002_04.prn","AM","F3","4",1,1,"by midday",4,1,15
"12Apr2002_04.prn","AM","F3","4",2,1,"later",1,3,0
"12Apr2002_14.prn","PM","F4","2",0,0,"null",1,3,18
"12Apr2002_14.prn","PM","F4","2",1,1,"by morning",2,2,6
"12Apr2002_14.prn","PM","F4","3",0,0,"null",1,3,6
"12Apr2002_14.prn","PM","F4","3",1,1,"by afternoon",3,1,12
"12Apr2002_14.prn","PM","F4","3",2,1,"later",4,2,0
"12Apr2002_14.prn","PM","F4","4",0,0,"null",1,3,0
"12Apr2002_14.prn","PM","F4","4",1,1,"by midday",2,2,12
"12Apr2002_14.prn","PM","F4","4",2,1,"by mid evening",2,1,21
"12Aug2000_03.prn","AM","F4","2",1,1,"by mid afternoon",0,0,-99
"12Aug2000_03.prn","AM","F4","2",2,1,"evening",0,0,-99
"12Aug2000_03.prn","AM","F4","3",0,0,"null",0,0,-99
"12Aug2000_03.prn","AM","F4","3",1,1,"by midday",3,2,3
"12Aug2000_03.prn","AM","F4","3",2,1,"later",0,0,-99
"12Aug2000_03.prn","AM","F4","4",0,0,"null",1,3,3
"12Aug2000_03.prn","AM","F4","4",1,1,"by midday",0,0,-99
"12Aug2000_03.prn","AM","F4","4",2,1,"later",0,0,-99
"12Aug2000_14.prn","PM","F5","2",0,0,"null",0,0,-99
"12Aug2000_14.prn","PM","F5","2",1,1,"evening",0,0,-99
"12Aug2000_14.prn","PM","F5","3",0,0,"null",0,0,-99
"12Aug2000_14.prn","PM","F5","3",1,1,"by early afternoon",0,0,-99
"12Aug2000_14.prn","PM","F5","3",2,1,"in evening",0,0,-99
"12Aug2000_14.prn","PM","F5","4",0,0,"null",2,2,3
"12Aug2000_14.prn","PM","F5","4",1,1,"by midday",1,3,12
"12Aug2000_14.prn","PM","F5","4",2,1,"in afternoon",0,0,-99
"12Aug2000_14.prn","PM","F5","4",3,1,"late evening",0,0,-99
"12Aug2001_13.prn","PM","F4","2",0,0,"null",2,2,21
"12Aug2001_13.prn","PM","F4","2",1,1,"by morning",2,2,6
"12Aug2001_13.prn","PM","F4","3",0,0,"null",2,2,6
"12Aug2001_13.prn","PM","F4","3",1,1,"by early afternoon",1,3,12
"12Aug2001_13.prn","PM","F4","3",2,1,"by mid afternoon",2,2,15
"12Aug2001_13.prn","PM","F4","3",3,1,"by end of period",2,1,6
"12Aug2001_13.prn","PM","F4","4",0,0,"null",5,1,3
"12Aug2001_13.prn","PM","F4","4",1,1,"from early afternoon",5,1,3
"12Aug2001_13.prn","PM","F4","4",2,1,"later",1,3,0
"12Dec2000_03.prn","AM","F3","2",0,0,"null",2,1,6
"12Dec2000_03.prn","AM","F3","2",1,1,"by midday",2,1,12
"12Dec2000_03.prn","AM","F3","2",2,1,"by late afternoon",2,1,6
"12Dec2000_03.prn","AM","F3","2",3,1,"by late evening",1,3,0
"12Dec2000_03.prn","AM","F3","3",0,0,"null",1,3,0
"12Dec2000_03.prn","AM","F3","3",1,1,"by mid afternoon",1,3,15
"12Dec2000_03.prn","AM","F3","4",1,1,"by late evening",1,3,0
"12Dec2000_14.prn","PM","F5","2",0,0,"null",1,3,18
"12Dec2000_14.prn","PM","F5","2",3,1,"by 0600",0,0,-99
"12Dec2000_14.prn","PM","F5","3",0,0,"null",1,3,6
"12Dec2000_14.prn","PM","F5","3",2,1,"later",2,2,0
"12Dec2000_14.prn","PM","F5","4",0,0,"null",0,0,-99
"12Dec2000_14.prn","PM","F5","4",1,0,"null",3,2,0
"12Dec2001_00.prn","AM","F1","2",0,0,"null",4,1,6
"12Dec2001_00.prn","AM","F1","2",1,0,"null",3,1,21
"12Dec2001_00.prn","AM","F1","4",0,0,"null",1,3,0
"12Dec2001_00.prn","AM","F1","4",1,0,"null",2,1,21
"12Dec2001_13.prn","PM","F2","2",0,0,"null",2,1,18
"12Dec2001_13.prn","PM","F2","2",1,0,"null",0,0,-99
"12Dec2001_13.prn","PM","F2","3",0,0,"null",2,1,9
"12Dec2001_13.prn","PM","F2","3",1,0,"null",1,3,0
"12Dec2001_13.prn","PM","F2","4",0,0,"null",2,1,0
"12Dec2001_13.prn","PM","F2","4",1,0,"null",0,0,-99
"12Feb2002_04.prn","AM","F4","2",0,0,"null",1,3,9
"12Feb2002_04.prn","AM","F4","2",1,1,"by midday",6,1,12
"12Feb2002_04.prn","AM","F4","3",0,0,"null",3,1,0
"12Feb2002_04.prn","AM","F4","3",1,1,"by evening",1,3,18
"12Feb2002_04.prn","AM","F4","3",2,1,"later",1,3,0
"12Feb2002_04.prn","AM","F4","4",0,0,"null",1,3,0
"12Feb2002_04.prn","AM","F4","4",1,1,"by midday",1,3,12
"12Feb2002_04.prn","AM","F4","4",2,1,"by end of period",1,3,0
"12Feb2002_14.prn","PM","F1","3",0,0,"null",1,3,6
"12Feb2002_14.prn","PM","F1","3",1,1,"by evening",1,3,18
"12Feb2002_14.prn","PM","F1","3",2,1,"later",1,3,0
"12Feb2002_14.prn","PM","F1","4",0,0,"null",1,3,0
"12Feb2002_14.prn","PM","F1","4",1,1,"by evening",2,2,21
"12Feb2002_14.prn","PM","F1","4",2,1,"late in period",2,2,21
"12Feb2002_14.prn","PM","F1","4",3,0,"null",1,3,0
"12Jan2001_02.prn","AM","F1","2",0,0,"null",1,3,6
"12Jan2001_02.prn","AM","F1","2",1,1,"soon",1,3,12
"12Jan2001_02.prn","AM","F1","2",2,1,"later",1,3,0
"12Jan2001_02.prn","AM","F1","3",0,0,"null",1,3,0
"12Jan2001_02.prn","AM","F1","3",1,0,"null",2,2,21
"12Jan2001_02.prn","AM","F1","4",0,0,"null",5,2,15
"12Jan2001_02.prn","AM","F1","4",1,1,"by end of period",2,2,0
"12Jan2001_13.prn","PM","F4","2",0,0,"null",0,0,-99
"12Jan2001_13.prn","PM","F4","2",1,0,"null",2,2,6
"12Jan2001_13.prn","PM","F4","3",0,0,"null",4,2,9
"12Jan2001_13.prn","PM","F4","3",1,1,"by mid evening",4,1,21
"12Jan2001_13.prn","PM","F4","4",0,0,"null",8,1,0
"12Jan2001_13.prn","PM","F4","4",1,1,"by mid evening",7,1,21
"12Jul2000.prn","AM","F1","2",0,0,"null",2,2,9
"12Jul2000.prn","AM","F1","2",1,1,"by evening",0,0,-99
"12Jul2000.prn","AM","F1","2",2,1,"later",0,0,-99
"12Jul2000.prn","AM","F1","3",0,0,"null",2,1,3
"12Jul2000.prn","AM","F1","3",1,1,"later",0,0,-99
"12Jul2000.prn","AM","F1","4",0,0,"null",3,2,3
"12Jul2000.prn","AM","F1","4",1,1,"by midday",1,3,12
"12Jul2000.prn","AM","F1","4",2,1,"later",1,3,0
"12Jul2001_03.prn","AM","F3","3",0,0,"null",4,2,0
"12Jul2001_03.prn","AM","F3","3",1,1,"by late afternoon",3,1,18
"12Jul2001_03.prn","AM","F3","4",0,0,"null",2,1,0
"12Jul2001_03.prn","AM","F3","4",1,1,"by evening",2,2,0
"12Jun2001_13.prn","PM","F2","2",0,0,"null",1,3,18
"12Jun2001_13.prn","PM","F2","2",1,1,"overnight",4,1,0
"12Jun2001_13.prn","PM","F2","3",0,0,"null",3,2,6
"12Jun2001_13.prn","PM","F2","3",1,1,"early afternoon",1,3,15
"12Jun2001_13.prn","PM","F2","3",2,1,"during evening",1,3,0
"12Jun2001_13.prn","PM","F2","4",0,0,"null",5,1,0
"12Mar2001_01.prn","AM","F2","2",0,0,"null",1,3,6
"12Mar2001_01.prn","AM","F2","2",1,1,"during afternoon",2,1,18
"12Mar2001_01.prn","AM","F2","3",0,0,"null",0,0,-99
"12Mar2001_01.prn","AM","F2","3",1,1,"soon",2,1,6
"12Mar2001_01.prn","AM","F2","3",2,1,"later",2,2,0
"12Mar2001_01.prn","AM","F2","4",0,0,"null",5,2,0
"12Mar2001_01.prn","AM","F2","4",1,0,"null",3,1,9
"12Mar2001_15.prn","PM","F5","2",0,0,"null",0,0,-99
"12Mar2001_15.prn","PM","F5","3",0,0,"null",1,3,12
"12Mar2001_15.prn","PM","F5","3",1,1,"in afternoon",3,1,21
"12Mar2001_15.prn","PM","F5","4",0,0,"null",1,3,0
"12Mar2001_15.prn","PM","F5","4",1,1,"in morning",1,3,12
"12Mar2001_15.prn","PM","F5","4",2,1,"during evening",2,2,0
"12Mar2002_04.prn","AM","F4","2",0,0,"null",2,1,6
"12Mar2002_04.prn","AM","F4","2",1,1,"by afternoon",1,3,12
"12Mar2002_04.prn","AM","F4","2",2,1,"by mid evening",2,1,21
"12Mar2002_04.prn","AM","F4","3",0,0,"null",1,3,0
"12Mar2002_04.prn","AM","F4","3",1,1,"soon",1,3,3
"12Mar2002_04.prn","AM","F4","3",2,1,"mid morning",1,3,9
"12Mar2002_04.prn","AM","F4","3",3,1,"by mid afternoon",1,3,15
"12Mar2002_04.prn","AM","F4","3",4,1,"by midnight",2,2,0
"12Mar2002_04.prn","AM","F4","4",0,0,"null",1,3,0
"12Mar2002_04.prn","AM","F4","4",1,1,"by midnight",1,3,0
"12Mar2002_13.prn","PM","F1","2",0,0,"null",0,0,-99
"12Mar2002_13.prn","PM","F1","2",1,1,"by midnight",3,2,3
"12Mar2002_13.prn","PM","F1","2",2,1,"later",2,2,6
"12Mar2002_13.prn","PM","F1","3",0,0,"null",1,3,6
"12Mar2002_13.prn","PM","F1","3",1,0,"null",3,2,21
"12Mar2002_13.prn","PM","F1","4",0,0,"null",1,3,0
"12Mar2002_13.prn","PM","F1","4",1,1,"soon",4,2,9
"12Mar2002_13.prn","PM","F1","4",2,1,"later",2,2,0
"12May2001_03.prn","AM","F3","2",0,0,"null",5,1,6
"12May2001_03.prn","AM","F3","2",1,1,"by evening",2,2,0
"12May2001_03.prn","AM","F3","3",0,0,"null",8,1,0
"12May2001_03.prn","AM","F3","3",1,1,"by late evening",2,2,0
"12May2001_03.prn","AM","F3","4",0,0,"null",5,1,0
"12May2001_03.prn","AM","F3","4",1,1,"by mid afternoon",5,1,15
"12May2001_13.prn","PM","F2","2",0,0,"null",0,0,-99
"12May2001_13.prn","PM","F2","2",1,1,"overnight",2,2,6
"12May2001_13.prn","PM","F2","3",0,0,"null",1,3,6
"12May2001_13.prn","PM","F2","4",0,0,"null",0,0,-99
"12May2001_13.prn","PM","F2","4",1,0,"null",7,1,12
"12Nov2000_02.prn","AM","F3","2",0,0,"null",4,1,6
"12Nov2000_02.prn","AM","F3","2",1,1,"by evening",2,2,0
"12Nov2000_02.prn","AM","F3","3",0,0,"null",3,1,0
"12Nov2000_02.prn","AM","F3","3",1,1,"by late afternoon",1,3,18
"12Nov2000_02.prn","AM","F3","3",2,1,"by late evening",1,3,0
"12Nov2000_02.prn","AM","F3","4",0,0,"null",2,2,0
"12Nov2000_02.prn","AM","F3","4",2,1,"late in period",1,3,0
"12Nov2000_14.prn","PM","F5","2",0,0,"null",4,2,18
"12Nov2000_14.prn","PM","F5","2",1,1,"afternoon",3,2,6
"12Nov2000_14.prn","PM","F5","3",0,0,"null",3,1,6
"12Nov2000_14.prn","PM","F5","4",1,0,"null",0,0,-99
"12Nov2001_03.prn","AM","F4","2",0,0,"null",7,2,21
"12Nov2001_03.prn","AM","F4","2",1,1,"by end of period",2,2,0
"12Nov2001_03.prn","AM","F4","3",0,0,"null",4,1,0
"12Nov2001_03.prn","AM","F4","3",1,1,"by midnight",1,3,0
"12Nov2001_03.prn","AM","F4","4",0,0,"null",1,3,0
"12Nov2001_03.prn","AM","F4","4",1,1,"by midday",1,3,12
"12Nov2001_03.prn","AM","F4","4",2,1,"by end of period",1,3,0
"12Nov2001_14.prn","PM","F2","2",0,0,"null",5,1,21
"12Nov2001_14.prn","PM","F2","3",0,0,"null",1,3,6
"12Nov2001_14.prn","PM","F2","3",2,1,"later",2,2,0
"12Oct2000_04.prn","AM","F3","2",0,0,"null",1,3,6
"12Oct2000_04.prn","AM","F3","2",2,1,"by late evening",2,2,0
"12Oct2000_04.prn","AM","F3","3",0,0,"null",1,3,0
"12Oct2000_04.prn","AM","F3","3",1,1,"by evening",3,1,21
"12Oct2000_04.prn","AM","F3","4",0,0,"null",2,2,0
"12Oct2000_04.prn","AM","F3","4",1,1,"by midday",3,2,15
"12Oct2000_04.prn","AM","F3","4",2,1,"by late evening",3,1,9
"12Oct2000_14.prn","PM","F5","2",0,0,"null",3,2,0
"12Oct2000_14.prn","PM","F5","2",2,1,"later in period",2,1,3
"12Oct2000_14.prn","PM","F5","3",0,0,"null",1,3,6
"12Oct2000_14.prn","PM","F5","3",1,1,"in morning",1,3,12
"12Oct2000_14.prn","PM","F5","3",2,1,"early evening",2,2,18
"12Oct2000_14.prn","PM","F5","3",3,1,"later",1,3,0
"12Oct2000_14.prn","PM","F5","4",0,0,"null",2,1,0
"12Oct2000_14.prn","PM","F5","4",1,1,"by early afternoon",3,2,18
"12Oct2000_14.prn","PM","F5","4",2,1,"later",2,2,0
"12Oct2001_03.prn","AM","F3","2",0,0,"null",1,3,6
"12Oct2001_03.prn","AM","F3","2",1,1,"soon",1,3,9
"12Oct2001_03.prn","AM","F3","2",2,1,"by late afternoon",2,2,18
"12Oct2001_03.prn","AM","F3","2",3,1,"by evening",2,2,0
"12Oct2001_03.prn","AM","F3","3",0,0,"null",3,2,0
"12Oct2001_03.prn","AM","F3","3",1,1,"soon",7,1,6
"12Oct2001_03.prn","AM","F3","3",2,1,"later",1,3,0
"12Oct2001_03.prn","AM","F3","4",0,0,"null",2,2,0
"12Oct2001_03.prn","AM","F3","4",1,1,"by late evening",3,2,0
"12Oct2001_13.prn","PM","F1","2",0,0,"null",1,3,6
"12Oct2001_13.prn","PM","F1","2",2,1,"later",1,3,6
"12Oct2001_13.prn","PM","F1","3",0,0,"null",1,3,6
"12Oct2001_13.prn","PM","F1","3",1,0,"null",1,3,0
"12Oct2001_13.prn","PM","F1","4",0,0,"null",2,2,0
"12Oct2001_13.prn","PM","F1","4",1,1,"by evening",1,3,18
"12Oct2001_13.prn","PM","F1","4",2,0,"null",1,3,0
"12Sep2000_01.prn","AM","F3","2",0,0,"null",5,1,6
"12Sep2000_01.prn","AM","F3","2",1,1,"soon",4,2,12
"12Sep2000_01.prn","AM","F3","2",2,1,"by late evening",2,2,0
"12Sep2000_01.prn","AM","F3","3",0,0,"null",2,2,0
"12Sep2000_01.prn","AM","F3","3",1,0,"null",2,2,21
"12Sep2000_01.prn","AM","F3","4",0,0,"null",1,3,0
"12Sep2000_01.prn","AM","F3","4",1,1,"soon",2,2,3
"12Sep2000_01.prn","AM","F3","4",2,1,"by evening",2,2,0
"12Sep2000_15.prn","PM","F2","2",0,0,"null",0,0,-99
"12Sep2000_15.prn","PM","F2","2",1,0,"null",2,2,3
"12Sep2000_15.prn","PM","F2","3",0,0,"null",3,1,6
"12Sep2000_15.prn","PM","F2","3",1,0,"null",2,2,0
"12Sep2000_15.prn","PM","F2","4",0,0,"null",3,2,0
"12Sep2000_15.prn","PM","F2","4",1,0,"null",2,2,0
"12Sep2001_13.prn","PM","F4","2",0,0,"null",0,0,-99
"12Sep2001_13.prn","PM","F4","2",1,1,"soon",0,0,-99
"12Sep2001_13.prn","PM","F4","2",2,1,"from midnight",0,0,-99
"12Sep2001_13.prn","PM","F4","2",3,1,"by morning",1,3,6
"12Sep2001_13.prn","PM","F4","3",0,0,"null",1,3,6
"12Sep2001_13.prn","PM","F4","3",1,1,"by afternoon",2,2,12
"12Sep2001_13.prn","PM","F4","3",2,1,"by late evening",2,1,21
"12Sep2001_13.prn","PM","F4","4",0,0,"null",1,3,0
"12Sep2001_13.prn","PM","F4","4",1,1,"by late morning",0,0,-99
"12Sep2001_13.prn","PM","F4","4",2,1,"during afternoon",3,1,15
"12Sep2001_13.prn","PM","F4","4",3,1,"later",1,3,0
"13Apr2001_03.prn","AM","F3","2",0,0,"null",1,3,6
"13Apr2001_03.prn","AM","F3","2",1,1,"by late evening",1,3,0
"13Apr2001_03.prn","AM","F3","3",0,0,"null",2,2,3
"13Apr2001_03.prn","AM","F3","3",1,1,"soon",2,2,3
"13Apr2001_03.prn","AM","F3","3",2,1,"by late afternoon",1,3,18
"13Apr2001_03.prn","AM","F3","3",3,1,"by late evening",1,3,0
"13Apr2001_03.prn","AM","F3","4",0,0,"null",1,3,0
"13Apr2001_03.prn","AM","F3","4",1,1,"by midday",7,1,15
"13Apr2001_14.prn","PM","F4","2",0,0,"null",0,0,-99
"13Apr2001_14.prn","PM","F4","2",1,1,"by morning",3,2,6
"13Apr2001_14.prn","PM","F4","3",0,0,"null",1,3,6
"13Apr2001_14.prn","PM","F4","3",1,1,"by afternoon",3,1,12
"13Apr2001_14.prn","PM","F4","3",2,1,"later",1,3,0
"13Apr2001_14.prn","PM","F4","4",0,0,"null",1,3,0
"13Apr2001_14.prn","PM","F4","4",1,1,"soon",3,2,9
"13Apr2001_14.prn","PM","F4","4",2,1,"by evening",4,2,18
"13Apr2001_14.prn","PM","F4","4",3,1,"later",5,2,0
"13Apr2002_03.prn","AM","F3","2",0,0,"null",1,3,6
"13Apr2002_03.prn","AM","F3","2",1,1,"by evening",4,2,21
"13Apr2002_03.prn","AM","F3","3",1,1,"by midday",2,1,12
"13Apr2002_03.prn","AM","F3","3",2,1,"by late evening",1,3,0
"13Apr2002_03.prn","AM","F3","4",0,0,"null",2,1,0
"13Apr2002_03.prn","AM","F3","4",1,1,"soon",2,2,6
"13Apr2002_03.prn","AM","F3","4",2,1,"by late evening",1,3,0
"13Apr2002_15.prn","PM","F2","2",0,0,"null",0,0,-99
"13Apr2002_15.prn","PM","F2","4",0,0,"null",1,3,3
"13Aug2000_03.prn","AM","F4","2",0,0,"null",0,0,-99
"13Aug2000_03.prn","AM","F4","2",1,1,"by evening",0,0,-99
"13Aug2000_03.prn","AM","F4","3",0,0,"null",0,0,-99
"13Aug2000_03.prn","AM","F4","3",1,1,"soon",0,0,-99
"13Aug2000_03.prn","AM","F4","3",3,1,"later",0,0,-99
"13Aug2000_03.prn","AM","F4","4",0,0,"null",0,0,-99
"13Aug2000_03.prn","AM","F4","4",1,1,"by midday",1,3,0
"13Aug2000_03.prn","AM","F4","4",2,1,"later",1,3,0
"13Aug2001_13.prn","PM","F4","2",0,0,"null",0,0,-99
"13Aug2001_13.prn","PM","F4","2",1,1,"by morning",2,2,6
"13Aug2001_13.prn","PM","F4","3",0,0,"null",3,1,6
"13Aug2001_13.prn","PM","F4","3",1,1,"from early afternoon",3,1,6
"13Aug2001_13.prn","PM","F4","3",2,1,"by midnight",2,2,0
"13Aug2001_13.prn","PM","F4","4",0,0,"null",6,1,0
"13Aug2001_13.prn","PM","F4","4",1,1,"by late morning",4,1,9
"13Aug2001_13.prn","PM","F4","4",2,1,"from midday",4,1,9
"13Aug2001_13.prn","PM","F4","4",3,1,"by end of period",1,3,0
"13Dec2000_02.prn","AM","F3","2",0,0,"null",1,3,6
"13Dec2000_02.prn","AM","F3","2",1,1,"by mid afternoon",1,3,15
"13Dec2000_02.prn","AM","F3","2",2,1,"by late evening",1,3,0
"13Dec2000_02.prn","AM","F3","3",0,0,"null",2,2,0
"13Dec2000_02.prn","AM","F3","3",1,1,"by evening",3,1,21
"13Dec2000_02.prn","AM","F3","4",0,0,"null",1,3,0
"13Dec2000_02.prn","AM","F3","4",1,1,"later",4,1,15
"13Dec2000_14.prn","PM","F5","2",0,0,"null",1,3,18
"13Dec2000_14.prn","PM","F5","2",2,1,"later",1,3,6
"13Dec2000_14.prn","PM","F5","3",0,0,"null",4,1,6
"13Dec2000_14.prn","PM","F5","3",1,1,"in morning",4,1,6
"13Dec2000_14.prn","PM","F5","3",2,1,"by evening",3,2,21
"13Dec2000_14.prn","PM","F5","4",0,0,"null",2,2,0
"13Dec2000_14.prn","PM","F5","4",1,1,"later",3,2,21
"13Dec2001_04.prn","AM","F3","2",0,0,"null",4,1,6
"13Dec2001_04.prn","AM","F3","3",1,1,"in afternoon",9,1,9
"13Dec2001_04.prn","AM","F3","4",0,0,"null",2,1,0
"13Dec2001_04.prn","AM","F3","4",1,1,"by evening",3,1,21
"13Dec2001_15.prn","PM","F2","2",0,0,"null",5,1,0
"13Dec2001_15.prn","PM","F2","3",0,0,"null",1,3,6
"13Dec2001_15.prn","PM","F2","3",1,0,"null",2,1,21
"13Dec2001_15.prn","PM","F2","4",0,0,"null",1,3,0
"13Feb2002_02.prn","AM","F4","2",0,0,"null",2,2,6
"13Feb2002_02.prn","AM","F4","2",1,1,"by evening",1,3,18
"13Feb2002_02.prn","AM","F4","2",2,1,"later",1,3,0
"13Feb2002_02.prn","AM","F4","3",0,0,"null",1,3,0
"13Feb2002_02.prn","AM","F4","3",1,1,"by afternoon",1,3,12
"13Feb2002_02.prn","AM","F4","3",2,1,"later",2,1,21
"13Feb2002_02.prn","AM","F4","4",0,0,"null",4,1,0
"13Feb2002_02.prn","AM","F4","4",1,0,"null",2,2,0
"13Feb2002_14.prn","PM","F1","2",0,0,"null",0,0,-99
"13Feb2002_14.prn","PM","F1","2",1,1,"very soon",1,3,18
"13Feb2002_14.prn","PM","F1","2",2,1,"by end of period",1,3,6
"13Feb2002_14.prn","PM","F1","3",0,0,"null",2,2,6
"13Feb2002_14.prn","PM","F1","3",1,1,"by evening",1,3,18
"13Feb2002_14.prn","PM","F1","3",2,1,"later",1,3,0
"13Feb2002_14.prn","PM","F1","4",0,0,"null",2,2,0
"13Feb2002_14.prn","PM","F1","4",2,1,"later",2,2,0
"13Jan2001_02.prn","AM","F1","2",0,0,"null",3,1,6
"13Jan2001_02.prn","AM","F1","2",1,1,"by evening",2,2,21
"13Jan2001_02.prn","AM","F1","3",0,0,"null",7,1,9
"13Jan2001_02.prn","AM","F1","3",1,1,"later",1,3,0
"13Jan2001_02.prn","AM","F1","4",0,0,"null",3,1,0
"13Jan2001_02.prn","AM","F1","4",1,1,"by end of period",1,3,0
"13Jan2001_13.prn","PM","F2","2",0,0,"null",0,0,-99
"13Jan2001_13.prn","PM","F2","3",0,0,"null",2,1,21
"13Jan2001_13.prn","PM","F2","4",0,0,"null",3,1,0
"13Jan2001_13.prn","PM","F2","4",1,0,"null",2,2,0
"13Jul2000.prn","AM","F1","2",0,0,"null",3,1,9
"13Jul2000.prn","AM","F1","2",1,1,"by evening",0,0,-99
"13Jul2000.prn","AM","F1","3",1,1,"very soon",3,2,6
"13Jul2000.prn","AM","F1","3",2,1,"later",0,0,-99
